stc_label	sentence	category
T_elementary school class size level 2013	elementary school class size level 2013	Table
T_administrator and teacher salary and benefits charter schools 2011	administrator and teacher salary and benefits charter schools 2011	Table
T_project	project	Table
T_2010-2011 class size - citywide distribution	2010-2011 class size - citywide distribution	Table
T_birth to three services by town sfy 2016	birth to three services by town sfy 2016	Table
T_2006 - 2012  math test results - district - all students	2006 - 2012  math test results - district - all students	Table
T_selected scholarship recipients by college: beginning 2014	selected scholarship recipients by college: beginning 2014	Table
T_washington district sage scores 2015	washington district sage scores 2015	Table
T_2014 -15 guidance counselor reporting - post secondary planning	2014 -15 guidance counselor reporting - post secondary planning	Table
T_2013 - 2014 arts report	2013 - 2014 arts report	Table
T_selected scholarship programs by metric type: beginning 2014	selected scholarship programs by metric type: beginning 2014	Table
T_2012-2013 class size report city level distribution	2012-2013 class size report city level distribution	Table
T_2017 â€“ 2018 anticipated bilingual education programs	2017 â€“ 2018 anticipated bilingual education programs	Table
T_selected scholarship applicants by gender or region: beginning 2014	selected scholarship applicants by gender or region: beginning 2014	Table
T_2015 - 2016 discharge reporting by swd - ms	2015 - 2016 discharge reporting by swd - ms	Table
T_2013 - 2015  nyc results on the new york state math test with math regents included	2013 - 2015  nyc results on the new york state math test with math regents included	Table
T_procurement training calendar	procurement training calendar	Table
T_sage literacy math and science scores 2015	sage literacy math and science scores 2015	Table
T_care 4 kids unique children by age group fy13	care 4 kids unique children by age group fy13	Table
T_median class size grades 7-11 science math language by district 2007	median class size grades 7-11 science math language by district 2007	Table
T_2011 - 2012 d75 progress report	2011 - 2012 d75 progress report	Table
T_watershed water quality - wastewater qualifiers	watershed water quality - wastewater qualifiers	Table
T_2016 - 2017 school quality report results for early childhood	2016 - 2017 school quality report results for early childhood	Table
T_2015-2016 arts survey data	2015-2016 arts survey data	Table
T_2017-2018 shsat admissions test offers by sending school	2017-2018 shsat admissions test offers by sending school	Table
T_2012 nyc district 75 schools survey	2012 nyc district 75 schools survey	Table
T_utah charter school retention_re-enrollment rates 2013-2019	utah charter school retention_re-enrollment rates 2013-2019	Table
T_median class size grades k-6 by district 2011	median class size grades k-6 by district 2011	Table
T_midday trips	midday trips	Table
T_school programs in colorado	school programs in colorado	Table
T_selected scholarship recipients by gender, income, or region: beginning 2014	selected scholarship recipients by gender, income, or region: beginning 2014	Table
T_2013-16 school ela data files by grade - ell	2013-16 school ela data files by grade - ell	Table
T_2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - total cohort	2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - total cohort	Table
T_school district breakdowns	school district breakdowns	Table
T_2014 - 2015 school quality report results for early childhood	2014 - 2015 school quality report results for early childhood	Table
T_degrees by program & institution table 16.8 2014-15 utah	degrees by program & institution table 16.8 2014-15 utah	Table
T_2013 - 2014 doe high school performance-directory	2013 - 2014 doe high school performance-directory	Table
T_libraries - 2015 wi fi usage	libraries - 2015 wi fi usage	Table
T_rich school district sage scores 2014	rich school district sage scores 2014	Table
T_2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - ell	2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - ell	Table
T_2013-2017 citywide math results - all	2013-2017 citywide math results - all	Table
T_average salary by college graduate in utah 2020	average salary by college graduate in utah 2020	Table
T_care 4 kids (c4k) number of children by town, october 2018	care 4 kids (c4k) number of children by town, october 2018	Table
T_student loan debt by utah college 2020	student loan debt by utah college 2020	Table
T_city council report june 14, 2021	city council report june 14, 2021	Table
T_chicago public schools - high school geographic networks	chicago public schools - high school geographic networks	Table
T_2013-2017 ela test results by grade - school - all	2013-2017 ela test results by grade - school - all	Table
T_city university of new york (cuny) university enrollment trends: beginning fall 1990	city university of new york (cuny) university enrollment trends: beginning fall 1990	Table
T_ucat membership hours 2011-2015 ucat	ucat membership hours 2011-2015 ucat	Table
T_2015 - 2016 school quality report results for early childhood	2015 - 2016 school quality report results for early childhood	Table
T_schools by enrollment and performance	schools by enrollment and performance	Table
T_stem grads 5 years utah ushe 2009-2013	stem grads 5 years utah ushe 2009-2013	Table
T_2009 - 2010 school attendance and enrollment by district	2009 - 2010 school attendance and enrollment by district	Table
T_school languages	school languages	Table
T_2015 school allocation memorandum (sam)	2015 school allocation memorandum (sam)	Table
T_2015-16 local law 15 health data - licensed health instructors	2015-16 local law 15 health data - licensed health instructors	Table
T_2006 - 2012 math test results - citywide - swd	2006 - 2012 math test results - citywide - swd	Table
T_teacher and administrator median salary by school district	teacher and administrator median salary by school district	Table
T_five year plan summary by capital category	five year plan summary by capital category	Table
T_2019 fall admission ll1486 part ii	2019 fall admission ll1486 part ii	Table
T_2014-2015 class size report city level distribution	2014-2015 class size report city level distribution	Table
T_per capita personal income by counties in utah 2012-14	per capita personal income by counties in utah 2012-14	Table
T_utah hs graduates meeting college readiness standards	utah hs graduates meeting college readiness standards	Table
T_2013 - 2018 school ela results	2013 - 2018 school ela results	Table
T_five year summary by citywide category	five year summary by citywide category	Table
T_2014-2015 doe high school performance-directory	2014-2015 doe high school performance-directory	Table
T_city university of new york (cuny) enrollment trends by college: beginning fall 1990	city university of new york (cuny) enrollment trends by college: beginning fall 1990	Table
T_college credit card agreements from the credit card act of 2009 for utah	college credit card agreements from the credit card act of 2009 for utah	Table
T_care 4 kids (c4k) number of children by town october 2019	care 4 kids (c4k) number of children by town october 2019	Table
T_utah school district average membership hours 2019	utah school district average membership hours 2019	Table
T_school age ridership	school age ridership	Table
T_full time equivalent staff by position, charter schools utah 2015	full time equivalent staff by position, charter schools utah 2015	Table
T_utah higher ed enrollment projections, 2014-2024	utah higher ed enrollment projections, 2014-2024	Table
T_2018 - 2019 students in temporary housing additional sections report	2018 - 2019 students in temporary housing additional sections report	Table
T_2019- 2020 submission mf ll231 7142020	2019- 2020 submission mf ll231 7142020	Table
T_2010 - 2011 school attendance and enrollment statistics by district	2010 - 2011 school attendance and enrollment statistics by district	Table
T_sage testing results utah by subject and grade 2015 2017	sage testing results utah by subject and grade 2015 2017	Table
T_high school virtual recruitment urls posted on myschools - 2020-2021 school year	high school virtual recruitment urls posted on myschools - 2020-2021 school year	Table
