stc_label	sentence	category
T_2005 - 2011 graduation outcomes - borough  - total cohort	2005 - 2011 graduation outcomes - borough  - total cohort	Table
T_2006 - 2012  math test results - district - all students	2006 - 2012  math test results - district - all students	Table
T_2008 - 2012 historical monthly grade level attendance by school	2008 - 2012 historical monthly grade level attendance by school	Table
T_2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - total cohort	2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - total cohort	Table
T_2010-11 discharge reporting by school - hs	2010-11 discharge reporting by school - hs	Table
T_2010-2011 class size - borough summary	2010-2011 class size - borough summary	Table
T_2011-2012 class size report district level distribution	2011-2012 class size report district level distribution	Table
T_2013 - 2018 demographic snapshot school	2013 - 2018 demographic snapshot school	Table
T_2013-2014 class size report borough level detail summary	2013-2014 class size report borough level detail summary	Table
T_2013-2014 class size report city level detail final	2013-2014 class size report city level detail final	Table
T_2013-2014 class size report district level detail final	2013-2014 class size report district level detail final	Table
T_2013-2014 vadir incidents	2013-2014 vadir incidents	Table
T_2014 - 15 guidance counselor data	2014 - 15 guidance counselor data	Table
T_2014 - 15 guidance counselor reporting - social worker data	2014 - 15 guidance counselor reporting - social worker data	Table
T_2014 - 2015 school quality report results for early childhood	2014 - 2015 school quality report results for early childhood	Table
T_2014-2015 class size report city level detail summary	2014-2015 class size report city level detail summary	Table
T_2014-2015 class size report district level distribution summary	2014-2015 class size report district level distribution summary	Table
T_2014-2015 school closure discharge reporting - attendance	2014-2015 school closure discharge reporting - attendance	Table
T_2014-2015 vadir incidents-3	2014-2015 vadir incidents-3	Table
T_2015 - 2016 audited register data	2015 - 2016 audited register data	Table
T_2015 - 2016 local law 60 meal periods	2015 - 2016 local law 60 meal periods	Table
T_2015 school allocation memorandum (sam)	2015 school allocation memorandum (sam)	Table
T_2015-16 demographic data - grades k-8 special programs	2015-16 demographic data - grades k-8 special programs	Table
T_2015-16 guidance counselor bill demographic data	2015-16 guidance counselor bill demographic data	Table
T_2015-16 guidance counselor reporting - social worker data	2015-16 guidance counselor reporting - social worker data	Table
T_2015-16 multiple removals - sth	2015-16 multiple removals - sth	Table
T_2015-16 student discipline annual report - gender	2015-16 student discipline annual report - gender	Table
T_2015-2016 local law 14 health data - ms district	2015-2016 local law 14 health data - ms district	Table
T_2015-2016 local law 14 health data - ms school	2015-2016 local law 14 health data - ms school	Table
T_2015-2016 physical education - pe instruction borough	2015-2016 physical education - pe instruction borough	Table
T_2015-2017 historical daily attendance by school	2015-2017 historical daily attendance by school	Table
T_2016 - 2017 school quality report results for d75 schools	2016 - 2017 school quality report results for d75 schools	Table
T_2016 - 2017 school quality report results for early childhood	2016 - 2017 school quality report results for early childhood	Table
T_2016 - 2017 school quality report results for yabc	2016 - 2017 school quality report results for yabc	Table
T_2016-17 physical education - pe instruction - district level	2016-17 physical education - pe instruction - district level	Table
T_2017 - 2018 diversity reports special programs k -8	2017 - 2018 diversity reports special programs k -8	Table
T_2017 diversity report 9-12 - district	2017 diversity report 9-12 - district	Table
T_2017 diversity report k-8 - school	2017 diversity report k-8 - school	Table
T_2017 doe high school directory	2017 doe high school directory	Table
T_2017- 2018 class size report district middle and high school class size distribution	2017- 2018 class size report district middle and high school class size distribution	Table
T_2017- 2018 ems transports final student date of birth	2017- 2018 ems transports final student date of birth	Table
T_2017-2018 school closure discharge report borough - age/ell/swd/gender/grade/ethnicity	2017-2018 school closure discharge report borough - age/ell/swd/gender/grade/ethnicity	Table
T_2017-2018 school closure discharge report district - age/ell/swd/gender/grade/ethnicity	2017-2018 school closure discharge report district - age/ell/swd/gender/grade/ethnicity	Table
T_2017-2018 student discipline annual report - length in days	2017-2018 student discipline annual report - length in days	Table
T_2018 - 2019 students in temporary housing citywide report	2018 - 2019 students in temporary housing citywide report	Table
T_2018 doe middle school directory	2018 doe middle school directory	Table
T_2018-19 ct public school iep-504 exemption use	2018-19 ct public school iep-504 exemption use	Table
T_2018-19 guidance counselor report - post secondary planning	2018-19 guidance counselor report - post secondary planning	Table
T_2018-2021 daily attendance by school	2018-2021 daily attendance by school	Table
T_2019 - 2020 school locations	2019 - 2020 school locations	Table
T_2019 doe gifted and talented admissions guide	2019 doe gifted and talented admissions guide	Table
T_2019 doe high school directory	2019 doe high school directory	Table
T_2019 fall admission ll1486 part ii	2019 fall admission ll1486 part ii	Table
T_2019-20 demographic snapshot - borough	2019-20 demographic snapshot - borough	Table
T_2020 fall admission ll1486	2020 fall admission ll1486	Table
T_2020-2021 shsat admissions test offers by sending school	2020-2021 shsat admissions test offers by sending school	Table
T_2020-21 guidance counselor/social worker data - demographic, post secondary	2020-21 guidance counselor/social worker data - demographic, post secondary	Table
T_2021 doe kindergarten admissions guide	2021 doe kindergarten admissions guide	Table
T_2021 doe middle school directory	2021 doe middle school directory	Table
T_administrator and teacher salary and benefits charter schools 2011	administrator and teacher salary and benefits charter schools 2011	Table
T_administrator and teacher salary and benefits district 2010	administrator and teacher salary and benefits district 2010	Table
T_aid for part-time study (apts) institution awards data by college and sector group:  beginning 2000	aid for part-time study (apts) institution awards data by college and sector group:  beginning 2000	Table
T_all data public elementary- secondary education finance data utah census 2014	all data public elementary- secondary education finance data utah census 2014	Table
T_all utah k12 education data final	all utah k12 education data final	Table
T_anticipated rfp	anticipated rfp	Table
T_average daily membership by charter school in utah fy 2014	average daily membership by charter school in utah fy 2014	Table
T_beaver school district sage scores 2014	beaver school district sage scores 2014	Table
T_boat oregon class listing current	boat oregon class listing current	Table
T_boater education class listing	boater education class listing	Table
T_care 4 kids provider count by town and type, october 2019	care 4 kids provider count by town and type, october 2019	Table
T_care 4 kids race and ethnicity summary by town, june 2017	care 4 kids race and ethnicity summary by town, june 2017	Table
T_care 4 kids unique children by age group fy13	care 4 kids unique children by age group fy13	Table
T_career and technical education (cte) enrollment by program and school school year 2015-2020 to current education	career and technical education (cte) enrollment by program and school school year 2015-2020 to current education	Table
T_ccd degrees awarded	ccd degrees awarded	Table
T_chicago early learning programs	chicago early learning programs	Table
T_chicago public schools - elementary school progress report (2013-2014)	chicago public schools - elementary school progress report (2013-2014)	Table
T_chicago public schools - school admissions information sy1819	chicago public schools - school admissions information sy1819	Table
T_chicago public schools - school profile information sy1819	chicago public schools - school profile information sy1819	Table
T_city council report june 14, 2021	city council report june 14, 2021	Table
T_class size reduction projects	class size reduction projects	Table
T_colleges and universities general information, fall 2012	colleges and universities general information, fall 2012	Table
T_cuny employee headcount by function and employment status: beginning 2009	cuny employee headcount by function and employment status: beginning 2009	Table
T_current plan programs	current plan programs	Table
T_current rfp	current rfp	Table
T_denver public schools	denver public schools	Table
T_early childhood education support sites	early childhood education support sites	Table
T_elementary school class size level 2013	elementary school class size level 2013	Table
T_enrollment capacity and utilization reports - historical by building	enrollment capacity and utilization reports - historical by building	Table
T_fall enrollment by individual school in utah 2020	fall enrollment by individual school in utah 2020	Table
T_fall enrollment by race ethnicity and gender by charter school in utah 2010	fall enrollment by race ethnicity and gender by charter school in utah 2010	Table
T_fall enrollment by race ethnicity and gender by school district utah 2007	fall enrollment by race ethnicity and gender by school district utah 2007	Table
T_five year summary by citywide category	five year summary by citywide category	Table
T_funded capacity seats and additional needs	funded capacity seats and additional needs	Table
T_gaelic courses taught by regional centre for education, school and grade	gaelic courses taught by regional centre for education, school and grade	Table
T_gaelic courses taught by school board and school, and enrolment	gaelic courses taught by school board and school, and enrolment	Table
T_graduation rates	graduation rates	Table
T_language arts scores all schools utah sage 2014	language arts scores all schools utah sage 2014	Table
T_lea sage testing results by demographics 2018	lea sage testing results by demographics 2018	Table
T_libraries - 2016 wi fi usage	libraries - 2016 wi fi usage	Table
T_libraries - wifi usage (2011-2014)	libraries - wifi usage (2011-2014)	Table
T_median class size grades k-6 by district 2011	median class size grades k-6 by district 2011	Table
T_nova scotia public school enrolment by board and school	nova scotia public school enrolment by board and school	Table
T_number of people aged 25 older with high school diploma or equivalent all states	number of people aged 25 older with high school diploma or equivalent all states	Table
T_pace results utah schools 2014	pace results utah schools 2014	Table
T_postsecondary perkins indicators by fiscal agent school years 2015-2016 to current education	postsecondary perkins indicators by fiscal agent school years 2015-2016 to current education	Table
T_prelim average class size borough - ms & hs	prelim average class size borough - ms & hs	Table
T_project	project	Table
T_public school enrollments by county and grade, full-time out-of-district special education 2017-2018 education	public school enrollments by county and grade, full-time out-of-district special education 2017-2018 education	Table
T_replacement projects by school	replacement projects by school	Table
T_school district breakdowns	school district breakdowns	Table
T_school readiness 2016-17 by town ( sept)	school readiness 2016-17 by town ( sept)	Table
T_school readiness 2019-20 by town (dec)	school readiness 2019-20 by town (dec)	Table
T_selected scholarship programs by metric type: beginning 2014	selected scholarship programs by metric type: beginning 2014	Table
T_selection criteria for fall 2021 high school admissions	selection criteria for fall 2021 high school admissions	Table
T_state university construction fund (sucf) contracts: beginning 1995	state university construction fund (sucf) contracts: beginning 1995	Table
T_supply/demand gap analysis: occupation to degree program crosswalk 2014-2024 state system of higher education	supply/demand gap analysis: occupation to degree program crosswalk 2014-2024 state system of higher education	Table
T_teacher and administrator median salary by school district	teacher and administrator median salary by school district	Table
T_tuition assistance program (tap) fall headcount by college, sector group, and level of study:  beginning 2000	tuition assistance program (tap) fall headcount by college, sector group, and level of study:  beginning 2000	Table
T_tuition assistance program (tap) recipients & dollars by college, sector group, and level of study: beginning 2000	tuition assistance program (tap) recipients & dollars by college, sector group, and level of study: beginning 2000	Table
T_utah college education fields collegescorecard 2015	utah college education fields collegescorecard 2015	Table
T_utah graduation rates by school and district 2015_2017	utah graduation rates by school and district 2015_2017	Table
T_utah student loan debt by school_major_degree 2017	utah student loan debt by school_major_degree 2017	Table
T_washington district sage scores 2015	washington district sage scores 2015	Table
T_watershed water quality - wastewater qualifiers	watershed water quality - wastewater qualifiers	Table
A_total grads pct of cohort	total grads pct of cohort	Attribute
A_total regents pct of cohort	total regents pct of cohort	Attribute
A_regents w/o advanced pct of grads	regents w/o advanced pct of grads	Attribute
A_advanced regents pct of cohort	advanced regents pct of cohort	Attribute
A_regents w/o advanced pct of cohort	regents w/o advanced pct of cohort	Attribute
A_advanced regents pct of grads	advanced regents pct of grads	Attribute
A_local pct of cohort	local pct of cohort	Attribute
A_still enrolled pct of cohort	still enrolled pct of cohort	Attribute
A_total regents pct of grads	total regents pct of grads	Attribute
A_total cohort num	total cohort num	Attribute
A_total regents num	total regents num	Attribute
A_cohort year	cohort year	Attribute
A_still enrolled num	still enrolled num	Attribute
A_dropped out pct of cohort	dropped out pct of cohort	Attribute
A_cohort category	cohort category	Attribute
A_local pct of grads	local pct of grads	Attribute
A_advanced regents num	advanced regents num	Attribute
A_regents w/o advanced num	regents w/o advanced num	Attribute
A_cohort	cohort	Attribute
A_local num	local num	Attribute
A_total grads num	total grads num	Attribute
A_dropped out num	dropped out num	Attribute
A_category type	category type	Attribute
A_grade 9 %	grade 9 %	Attribute
A_grade 6 #	grade 6 #	Attribute
A_grade 9 #	grade 9 #	Attribute
A_by group	by group	Attribute
A_grade 2 #	grade 2 #	Attribute
A_#	#	Attribute
A_% within demographic	% within demographic	Attribute
A_total enrolled students	total enrolled students	Attribute
A_reckless endangerment without weapon	reckless endangerment without weapon	Attribute
A_%	%	Attribute
A_grade 8	grade 8	Attribute
A_grade 10	grade 10	Attribute
A_# charter sth	# charter sth	Attribute
A_num level 3	num level 3	Attribute
A_math % level 1	math % level 1	Attribute
A_grade 5	grade 5	Attribute
