stc_label	sentence	category
4_2010_-_2011_graduati	2010 - 2011 graduation outcomes - school level - regents-based math/ela apm - total cohort	Table
IN_pct of cohort achieving apm	pct of cohort achieving apm	IN
OUT_graduation rate 2014	graduation rate 2014	OUT
IN_total cohort num	total cohort num	IN
IN_total grads num	total grads num	IN
OUT_percent ethnicity total	percent ethnicity total	OUT
IN_cohort year	cohort year	IN
OUT_grade 6	grade 6	OUT
IN_pct of graduates achieving apm	pct of graduates achieving apm	IN
OUT_percent gender unknown	percent gender unknown	OUT
IN_num achieving apm	num achieving apm	IN
OUT_number tested	number tested	OUT
IN_school name	school name	IN
OUT_q4 2	q4 2	OUT
OUT_ytd % attendance	ytd % attendance	OUT
OUT_ytd % attendance	ytd % attendance	OUT
OUT_ytd enrollment	ytd enrollment	OUT
OUT_category	category	OUT
OUT_category	category	OUT
OUT_full-time equivalent enrollment	full-time equivalent enrollment	OUT
OUT_q10 2	q10 2	OUT
OUT_eligible stop to school students	eligible stop to school students	OUT
OUT_q18 c3 r1	q18 c3 r1	OUT
OUT_state student count	state student count	OUT
OUT_student count	student count	OUT
OUT_graduate part- time	graduate part- time	OUT
OUT_proposed tax rate	proposed tax rate	OUT
OUT_location name	location name	OUT
OUT_per capita personal income 2014	per capita personal income 2014	OUT
OUT_eligible door to door students	eligible door to door students	OUT
OUT_staff completing training	staff completing training	OUT
OUT_grade	grade	OUT
OUT_number of sessions	number of sessions	OUT
OUT_u of u	u of u	OUT
OUT_processing snapshot date	processing snapshot date	OUT
OUT_sum of f status and itinerant	sum of f status and itinerant	OUT
OUT_number of students	number of students	OUT
OUT_number of students	number of students	OUT
OUT_mathematics	mathematics	OUT
OUT_science	science	OUT
OUT_sample site	sample site	OUT
OUT_math	math	OUT
OUT_federal school code	federal school code	OUT
OUT_shape st ar	shape st ar	OUT
OUT_room:	room:	OUT
OUT_municipality	municipality	OUT
OUT_subcategory	subcategory	OUT
OUT_other pros and parapros	other pros and parapros	OUT
OUT_debtpayment10 yr	debtpayment10 yr	OUT
OUT_geographic unit	geographic unit	OUT
OUT_enrollment type description	enrollment type description	OUT
OUT_suu	suu	OUT
OUT_code	code	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_utah	utah	OUT
OUT_core code	core code	OUT
OUT_type of institution or organization	type of institution or organization	OUT
OUT_soc. sec.	soc. sec.	OUT
OUT_school	school	OUT
