stc_label	sentence	category
T_active oil & gas operators in utah 2015	active oil & gas operators in utah 2015	Table
T_annual all utah air quality 2013	annual all utah air quality 2013	Table
T_aqueous chemistry data minor constituents utah	aqueous chemistry data minor constituents utah	Table
T_average f. o. b. price and value of utah coal t2.22 1960-2013	average f. o. b. price and value of utah coal t2.22 1960-2013	Table
T_average price of natural gas delivered to consumers by state and sector t4.17 2002	average price of natural gas delivered to consumers by state and sector t4.17 2002	Table
T_breeding bird atlas, first edition, 1980-1985	breeding bird atlas, first edition, 1980-1985	Table
T_carbon dioxide emissions in utah by energy sector, 1980-2010	carbon dioxide emissions in utah by energy sector, 1980-2010	Table
T_co2 emissions by year	co2 emissions by year	Table
T_coal production in utah by coalfield t 2.11 1982-2013	coal production in utah by coalfield t 2.11 1982-2013	Table
T_coal production in utah by landownership t 2.12 1980-2013	coal production in utah by landownership t 2.12 1980-2013	Table
T_consumption of natural gas in utah t4.14 1934-2013	consumption of natural gas in utah t4.14 1934-2013	Table
T_crude oil production in utah 25 largest fields t3.8 2007	crude oil production in utah 25 largest fields t3.8 2007	Table
T_crude oil production in utah 25 largest fields t3.8 2011	crude oil production in utah 25 largest fields t3.8 2011	Table
T_crude oil production in utah 25 largest fields t3.8 2013	crude oil production in utah 25 largest fields t3.8 2013	Table
T_crude oil production in utah by 25 largest operators t3.9 2002	crude oil production in utah by 25 largest operators t3.9 2002	Table
T_crude oil production in utah by 25 largest operators t3.9 2009	crude oil production in utah by 25 largest operators t3.9 2009	Table
T_daily discharge cubic feet jordan river 2000-2009	daily discharge cubic feet jordan river 2000-2009	Table
T_daily nitrogen dioxide emissions 2011	daily nitrogen dioxide emissions 2011	Table
T_dart (department application review and tracking) on the web: beginning 1988	dart (department application review and tracking) on the web: beginning 1988	Table
T_distribution of utah coal by destination and end use t2.17 2009	distribution of utah coal by destination and end use t2.17 2009	Table
T_distribution of utah coal by end use t2.16 1970-2012	distribution of utah coal by end use t2.16 1970-2012	Table
T_draft title v facility permits	draft title v facility permits	Table
T_electricity revenue by utility in us	electricity revenue by utility in us	Table
T_electronic waste recycling facilities list	electronic waste recycling facilities list	Table
T_energy training program funding history	energy training program funding history	Table
T_environmental education public contacts:  beginning 2014	environmental education public contacts:  beginning 2014	Table
T_funds invested & in water development projects by counties in utah 1947-2014	funds invested & in water development projects by counties in utah 1947-2014	Table
T_gasoline prices in colorado	gasoline prices in colorado	Table
T_gross withdrawals and production of natural gas by state t4.3 2009	gross withdrawals and production of natural gas by state t4.3 2009	Table
T_municipal solid waste curbside collection cost	municipal solid waste curbside collection cost	Table
T_natural gas gross production in utah by the 25 largest fields t4.6 2003	natural gas gross production in utah by the 25 largest fields t4.6 2003	Table
T_natural gas gross production in utah by the 25 largest fields t4.6 2006	natural gas gross production in utah by the 25 largest fields t4.6 2006	Table
