stc_label	sentence	category
7_2013_-_2018_demograp	2013 - 2018 demographic snapshot school	Table
IN_% female	% female	IN
IN_grade 9	grade 9	IN
IN_% male	% male	IN
IN_grade 6	grade 6	IN
IN_grade 5	grade 5	IN
IN_% hispanic	% hispanic	IN
IN_grade 12	grade 12	IN
IN_# multiple race categories not represented	# multiple race categories not represented	IN
IN_# female	# female	IN
IN_# hispanic	# hispanic	IN
IN_# white	# white	IN
IN_grade 11	grade 11	IN
IN_% asian	% asian	IN
IN_grade 10	grade 10	IN
IN_# poverty	# poverty	IN
IN_# male	# male	IN
IN_% multiple race categories not represented	% multiple race categories not represented	IN
IN_% students with disabilities	% students with disabilities	IN
IN_# students with disabilities	# students with disabilities	IN
IN_grade 3	grade 3	IN
IN_# english language learners	# english language learners	IN
IN_total enrollment	total enrollment	IN
IN_grade 1	grade 1	IN
IN_% white	% white	IN
IN_grade 8	grade 8	IN
IN_# asian	# asian	IN
IN_% black	% black	IN
IN_# black	# black	IN
IN_grade 7	grade 7	IN
OUT_category	category	OUT
IN_grade 4	grade 4	IN
IN_grade 2	grade 2	IN
IN_% poverty	% poverty	IN
IN_% english language learners	% english language learners	IN
IN_grade k	grade k	IN
IN_grade pk	grade pk	IN
IN_year	year	IN
IN_school name	school name	IN
OUT_grade	grade	OUT
IN_economic need index	economic need index	IN
OUT_grade 1 #	grade 1 #	OUT
OUT_grade 2 #	grade 2 #	OUT
OUT_percent american indian	percent american indian	OUT
OUT_percent asian non hispanic	percent asian non hispanic	OUT
OUT_type	type	OUT
OUT_grade 5 #	grade 5 #	OUT
OUT_grade 11 %	grade 11 %	OUT
OUT_grade 6 #	grade 6 #	OUT
OUT_grade 8 %	grade 8 %	OUT
OUT_grade 8 #	grade 8 #	OUT
OUT_grade 1 %	grade 1 %	OUT
OUT_grade 6 %	grade 6 %	OUT
OUT_grade 5 %	grade 5 %	OUT
OUT_grade 7 #	grade 7 #	OUT
OUT_grade 7 %	grade 7 %	OUT
OUT_quality rating	quality rating	OUT
OUT_percent gender unknown	percent gender unknown	OUT
OUT_category values	category values	OUT
OUT_cohort	cohort	OUT
OUT_regents w/o advanced pct of grads	regents w/o advanced pct of grads	OUT
OUT_total grads pct of cohort	total grads pct of cohort	OUT
OUT_advanced regents num	advanced regents num	OUT
OUT_local pct of grads	local pct of grads	OUT
OUT_score	score	OUT
OUT_mathematics	mathematics	OUT
OUT_literacy	literacy	OUT
OUT_school	school	OUT
OUT_special ed self cont	special ed self cont	OUT
OUT_district	district	OUT
OUT_subject	subject	OUT
OUT_native hawaiian or other pacific islander	native hawaiian or other pacific islander	OUT
OUT_asian	asian	OUT
OUT_american indian	american indian	OUT
OUT_pacific islander	pacific islander	OUT
OUT_students	students	OUT
OUT_white	white	OUT
OUT_ethnic minority	ethnic minority	OUT
OUT_male	male	OUT
OUT_english learners	english learners	OUT
