stc_label	sentence	category
0_2005_-_2011_graduati	2005 - 2011 graduation outcomes - borough  - total cohort	Table
IN_total grads pct of cohort	total grads pct of cohort	IN
IN_total regents pct of cohort	total regents pct of cohort	IN
IN_regents w/o advanced pct of grads	regents w/o advanced pct of grads	IN
IN_advanced regents pct of cohort	advanced regents pct of cohort	IN
IN_regents w/o advanced pct of cohort	regents w/o advanced pct of cohort	IN
IN_advanced regents pct of grads	advanced regents pct of grads	IN
IN_local pct of cohort	local pct of cohort	IN
IN_still enrolled pct of cohort	still enrolled pct of cohort	IN
IN_total regents pct of grads	total regents pct of grads	IN
IN_total cohort num	total cohort num	IN
IN_total regents num	total regents num	IN
IN_cohort year	cohort year	IN
IN_still enrolled num	still enrolled num	IN
IN_dropped out pct of cohort	dropped out pct of cohort	IN
IN_cohort category	cohort category	IN
IN_local pct of grads	local pct of grads	IN
IN_advanced regents num	advanced regents num	IN
IN_regents w/o advanced num	regents w/o advanced num	IN
OUT_cohort	cohort	OUT
IN_local num	local num	IN
IN_total grads num	total grads num	IN
IN_dropped out num	dropped out num	IN
OUT_category type	category type	OUT
OUT_grade 9 %	grade 9 %	OUT
OUT_grade 6 #	grade 6 #	OUT
OUT_grade 9 #	grade 9 #	OUT
OUT_by group	by group	OUT
OUT_grade 2 #	grade 2 #	OUT
OUT_#	#	OUT
OUT_% within demographic	% within demographic	OUT
OUT_total enrolled students	total enrolled students	OUT
OUT_reckless endangerment without weapon	reckless endangerment without weapon	OUT
OUT_%	%	OUT
OUT_grade 8	grade 8	OUT
OUT_grade 10	grade 10	OUT
OUT_# charter sth	# charter sth	OUT
OUT_num level 3	num level 3	OUT
OUT_math % level 1	math % level 1	OUT
OUT_grade 5	grade 5	OUT
OUT_% female	% female	OUT
OUT_total enrollment	total enrollment	OUT
OUT_grade 6	grade 6	OUT
OUT_homicide with weapon	homicide with weapon	OUT
OUT_% male	% male	OUT
OUT_% ell chinese	% ell chinese	OUT
OUT_% hispanic	% hispanic	OUT
OUT_category	category	OUT
OUT_pct level 3	pct level 3	OUT
OUT_criminal mischief with weapon	criminal mischief with weapon	OUT
OUT_# grade k	# grade k	OUT
OUT_# grade 7	# grade 7	OUT
OUT_# ell chinese	# ell chinese	OUT
OUT_% multiple race categories not represented	% multiple race categories not represented	OUT
OUT_# female	# female	OUT
OUT_burglary without weapon	burglary without weapon	OUT
OUT_math # level 3	math # level 3	OUT
OUT_burglary with weapon	burglary with weapon	OUT
OUT_ela # level 3	ela # level 3	OUT
OUT_grade 3	grade 3	OUT
OUT_math # level 1	math # level 1	OUT
OUT_# charter students	# charter students	OUT
OUT_% ell bengali	% ell bengali	OUT
OUT_% ell arabic	% ell arabic	OUT
OUT_# grade 5	# grade 5	OUT
OUT_# english language learners	# english language learners	OUT
OUT_grade 1	grade 1	OUT
OUT_% white	% white	OUT
OUT_# other	# other	OUT
OUT_% black	% black	OUT
OUT_# asian	# asian	OUT
OUT_# black	# black	OUT
OUT_grade 2	grade 2	OUT
OUT_mean scale score	mean scale score	OUT
OUT_year	year	OUT
OUT_other sex offenses with weapon	other sex offenses with weapon	OUT
OUT_discharge type	discharge type	OUT
OUT_number tested	number tested	OUT
OUT_code	code	OUT
OUT_% special class	% special class	OUT
OUT_school name	school name	OUT
OUT_drug possession	drug possession	OUT
OUT_economic need index	economic need index	OUT
OUT_percent of teachers with 3 or more years of experience	percent of teachers with 3 or more years of experience	OUT
OUT_30 superintendent	30 superintendent	OUT
OUT_enrollment	enrollment	OUT
OUT_60 superintendent	60 superintendent	OUT
OUT_45 superintendent	45 superintendent	OUT
OUT_female expulsions	female expulsions	OUT
OUT_percent white	percent white	OUT
OUT_male expulsions	male expulsions	OUT
OUT_percent students with disabilities	percent students with disabilities	OUT
OUT_location category	location category	OUT
OUT_average change in student attendance	average change in student attendance	OUT
OUT_percent black	percent black	OUT
OUT_total students with 2 or more suspensions or removals	total students with 2 or more suspensions or removals	OUT
OUT_location name	location name	OUT
OUT_percentage misconducts resulting in suspension 2013	percentage misconducts resulting in suspension 2013	OUT
OUT_trust - percent positive	trust - percent positive	OUT
OUT_supportive environment rating	supportive environment rating	OUT
OUT_administrative district	administrative district	OUT
OUT_quality review - dates of review	quality review - dates of review	OUT
OUT_trust rating	trust rating	OUT
OUT_type	type	OUT
OUT_effective school leadership - percent positive	effective school leadership - percent positive	OUT
OUT_collaborative teachers rating	collaborative teachers rating	OUT
OUT_years of principal experience at this school	years of principal experience at this school	OUT
OUT_quality rating	quality rating	OUT
OUT_pre- k students	pre- k students	OUT
OUT_score	score	OUT
OUT_literacy	literacy	OUT
OUT_school	school	OUT
OUT_count asian non hispanic	count asian non hispanic	OUT
OUT_district	district	OUT
OUT_2011	2011	OUT
OUT_subject	subject	OUT
OUT_hispanic	hispanic	OUT
OUT_site name	site name	OUT
OUT_principal name	principal name	OUT
OUT_high school network location code	high school network location code	OUT
OUT_counties	counties	OUT
OUT_municipalities	municipalities	OUT
OUT_american indian	american indian	OUT
OUT_grades text	grades text	OUT
OUT_zip codes	zip codes	OUT
OUT_x coordinate	x coordinate	OUT
OUT_test	test	OUT
OUT_bbl	bbl	OUT
OUT_high school network superintendent	high school network superintendent	OUT
OUT_school longitude	school longitude	OUT
OUT_mid	mid	OUT
OUT_open date	open date	OUT
OUT_students	students	OUT
OUT_longitude	longitude	OUT
OUT_existing site identified	existing site identified	OUT
OUT_address	address	OUT
OUT_sub- district	sub- district	OUT
OUT_white	white	OUT
OUT_city	city	OUT
OUT_accessibility	accessibility	OUT
OUT_institutions	institutions	OUT
OUT_unknown	unknown	OUT
OUT_key	key	OUT
OUT_local education agencies	local education agencies	OUT
OUT_sam link	sam link	OUT
OUT_location	location	OUT
OUT_black or african american	black or african american	OUT
OUT_product web address	product web address	OUT
OUT_postal code	postal code	OUT
OUT_english learners	english learners	OUT
OUT_multiple races	multiple races	OUT
OUT_new jersey	new jersey	OUT
OUT_board code	board code	OUT
OUT_kindergarten	kindergarten	OUT
OUT_additional role specifications sw serving more than one location	additional role specifications sw serving more than one location	OUT
OUT_9	9	OUT
OUT_5	5	OUT
OUT_enrollment and ratios ratio gc only	enrollment and ratios ratio gc only	OUT
OUT_10	10	OUT
OUT_school age	school age	OUT
OUT_3	3	OUT
OUT_percent gender total	percent gender total	OUT
OUT_region	region	OUT
OUT_sat avg	sat avg	OUT
OUT_program group	program group	OUT
OUT_additional supports learning to work	additional supports learning to work	OUT
OUT_additional information	additional information	OUT
OUT_full time	full time	OUT
OUT_st fips	st fips	OUT
OUT_sam #	sam #	OUT
OUT_average class size	average class size	OUT
OUT_department	department	OUT
OUT_core course	core course	OUT
OUT_% of students who are receiving less than the required amount of physical education instruction	% of students who are receiving less than the required amount of physical education instruction	OUT
OUT_number of classes	number of classes	OUT
OUT_serving more than one location	serving more than one location	OUT
OUT_% of students who are receiving the required amount of physical education instruction	% of students who are receiving the required amount of physical education instruction	OUT
OUT_total gc & sw	total gc & sw	OUT
OUT_class size	class size	OUT
OUT_number of students	number of students	OUT
OUT_number of sections	number of sections	OUT
OUT_total sw	total sw	OUT
OUT_grade level	grade level	OUT
OUT_student attendance rate	student attendance rate	OUT
OUT_2015	2015	OUT
OUT_number of students / seats filled	number of students / seats filled	OUT
OUT_core subject	core subject	OUT
OUT_% of students within grade	% of students within grade	OUT
OUT_total	total	OUT
OUT_program designations included in counts high needs gc	program designations included in counts high needs gc	OUT
OUT_school level	school level	OUT
OUT_preschool age	preschool age	OUT
