stc_label	sentence	category
6_2011-2012_class_size	2011-2012 class size report district level distribution	Table
IN_number of classes	number of classes	IN
IN_class size	class size	IN
IN_number of students	number of students	IN
IN_program type	program type	IN
OUT_teacher attendance rate	teacher attendance rate	OUT
OUT_department	department	OUT
OUT_3rd grade math	3rd grade math	OUT
IN_grade level	grade level	IN
OUT_multi- race	multi- race	OUT
IN_service category	service category	IN
OUT_special ed resource	special ed resource	OUT
IN_csd	csd	IN
IN_core subject	core subject	IN
OUT_additional need	additional need	OUT
OUT_6	6	OUT
OUT_7	7	OUT
OUT_1	1	OUT
OUT_8	8	OUT
OUT_locale	locale	OUT
OUT_k	k	OUT
OUT_november 2017 identified need	november 2017 identified need	OUT
OUT_total	total	OUT
OUT_female	female	OUT
OUT_gender	gender	OUT
OUT_male	male	OUT
OUT_qualifier	qualifier	OUT
OUT_sub- district	sub- district	OUT
OUT_school year	school year	OUT
OUT_course type	course type	OUT
OUT_2001	2001	OUT
OUT_2016	2016	OUT
OUT_pacific islander	pacific islander	OUT
OUT_asian	asian	OUT
OUT_2017 grad rate	2017 grad rate	OUT
OUT_hispanic	hispanic	OUT
IN_subject	subject	IN
OUT_1999	1999	OUT
OUT_enrolled	enrolled	OUT
OUT_2016 grad rate	2016 grad rate	OUT
OUT_attendance rate	attendance rate	OUT
OUT_released	released	OUT
OUT_district use of software under special needs exemption	district use of software under special needs exemption	OUT
OUT_2017 count	2017 count	OUT
OUT_count female	count female	OUT
OUT_adm rate all	adm rate all	OUT
OUT_absent	absent	OUT
OUT_enrollment count	enrollment count	OUT
OUT_5 p2 nontraditional completion	5 p2 nontraditional completion	OUT
OUT_international baccalaureate	international baccalaureate	OUT
OUT_school district	school district	OUT
OUT_1769	1769	OUT
OUT_number of sessions	number of sessions	OUT
OUT_total # of children	total # of children	OUT
OUT_design start	design start	OUT
OUT_federal school code	federal school code	OUT
OUT_classroom	classroom	OUT
OUT_previous appropriations	previous appropriations	OUT
OUT_pre- k applicants	pre- k applicants	OUT
OUT_% charter sth	% charter sth	OUT
OUT_feeder school name	feeder school name	OUT
OUT_scholarship name	scholarship name	OUT
OUT_graduation rate	graduation rate	OUT
OUT_classification of instructional program code	classification of instructional program code	OUT
OUT_unemployment insurance	unemployment insurance	OUT
OUT_industrial insurance	industrial insurance	OUT
OUT_metric type	metric type	OUT
OUT_unnamed column 1	unnamed column 1	OUT
OUT_district	district	OUT
OUT_dental insurance	dental insurance	OUT
OUT_number of contract	number of contract	OUT
OUT_unnamed column	unnamed column	OUT
OUT_tap college name	tap college name	OUT
OUT_fiscal agent name	fiscal agent name	OUT
OUT_count of testers	count of testers	OUT
OUT_grade 6 applicants	grade 6 applicants	OUT
OUT_sector type	sector type	OUT
OUT_tap college code	tap college code	OUT
OUT_health insurance	health insurance	OUT
OUT_capacity	capacity	OUT
OUT_life insurance	life insurance	OUT
OUT_all employees total	all employees total	OUT
OUT_metric value	metric value	OUT
OUT_town code	town code	OUT
IN_borough	borough	IN
OUT_tap sector group	tap sector group	OUT
OUT_award type	award type	OUT
OUT_# of 8th graders who have completed at least one semester of health instruction	# of 8th graders who have completed at least one semester of health instruction	OUT
OUT_school	school	OUT
OUT_number of graduating students	number of graduating students	OUT
OUT_town	town	OUT
OUT_total benefits	total benefits	OUT
OUT_main	main	OUT
OUT_leased	leased	OUT
OUT_# of 8th graders	# of 8th graders	OUT
OUT_district number	district number	OUT
OUT_count of students in hs admissions	count of students in hs admissions	OUT
OUT_long- term disability	long- term disability	OUT
OUT_processing snapshot date	processing snapshot date	OUT
OUT_total trained	total trained	OUT
OUT_not- to- exceed award amount per contract	not- to- exceed award amount per contract	OUT
OUT_tap level of study	tap level of study	OUT
OUT_adm rate	adm rate	OUT
OUT_accreditation	accreditation	OUT
OUT_grade 9 enrolment year	grade 9 enrolment year	OUT
OUT_operating cost	operating cost	OUT
OUT_operator name	operator name	OUT
OUT_vendor id	vendor id	OUT
OUT_oregon	oregon	OUT
OUT_teacher median salary	teacher median salary	OUT
OUT_community school district	community school district	OUT
OUT_tap recipient ft es	tap recipient ft es	OUT
OUT_geo dist	geo dist	OUT
OUT_grade 6 offers	grade 6 offers	OUT
