stc_label	sentence	category
94_school_age_ridership	school age ridership	Table
OUT_grade	grade	OUT
OUT_grade	grade	OUT
OUT_number of children in licensed family homes	number of children in licensed family homes	OUT
OUT_operating cost per student	operating cost per student	OUT
OUT_number of sessions	number of sessions	OUT
OUT_college or institution type	college or institution type	OUT
OUT_network num	network num	OUT
OUT_u of u	u of u	OUT
OUT_count of testers	count of testers	OUT
OUT_count receives public assistance	count receives public assistance	OUT
OUT_ke	ke	OUT
OUT_kindergarten	kindergarten	OUT
OUT_kindergarten	kindergarten	OUT
OUT_group	group	OUT
OUT_sector type	sector type	OUT
OUT_county name	county name	OUT
IN_eligible door to door students	eligible door to door students	IN
OUT_teacher median beginning salary	teacher median beginning salary	OUT
OUT_program type	program type	OUT
OUT_language	language	OUT
OUT_rec'd svcs	rec'd svcs	OUT
OUT_entity name	entity name	OUT
OUT_suu	suu	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_fy	fy	OUT
OUT_the geom	the geom	OUT
IN_opt code	opt code	IN
OUT_central office administrators	central office administrators	OUT
OUT_geographic unit	geographic unit	OUT
OUT_sam link	sam link	OUT
OUT_referrals	referrals	OUT
OUT_town	town	OUT
OUT_town	town	OUT
OUT_link	link	OUT
OUT_link to school's my schools page	link to school's my schools page	OUT
OUT_graduate full- time	graduate full- time	OUT
OUT_location name	location name	OUT
OUT_enrollment type code	enrollment type code	OUT
OUT_percentage	percentage	OUT
OUT_selection criteria	selection criteria	OUT
OUT_college career rate 2012	college career rate 2012	OUT
OUT_school dbn	school dbn	OUT
OUT_total enrolled students	total enrolled students	OUT
OUT_year	year	OUT
OUT_rigorous instruction - percent positive	rigorous instruction - percent positive	OUT
OUT_quality review score	quality review score	OUT
OUT_growth language below proficient	growth language below proficient	OUT
OUT_number scoring 80 or above	number scoring 80 or above	OUT
OUT_ytd enrollment	ytd enrollment	OUT
OUT_school name	school name	OUT
OUT_school name	school name	OUT
IN_school year	school year	IN
OUT_level 1 #	level 1 #	OUT
OUT_cohort year	cohort year	OUT
OUT_num level 2	num level 2	OUT
OUT_category	category	OUT
OUT_student category	student category	OUT
IN_eligible stop to school students	eligible stop to school students	IN
