stc_label	sentence	category
34_2015_school_allocati	2015 school allocation memorandum (sam)	Table
IN_sam link	sam link	IN
IN_subcategory	subcategory	IN
OUT_latitude	latitude	OUT
OUT_network nam	network nam	OUT
OUT_town	town	OUT
OUT_town	town	OUT
OUT_dsu	dsu	OUT
OUT_link to schoolâ€™s virtual opportunities	link to schoolâ€™s virtual opportunities	OUT
OUT_district	district	OUT
OUT_service category	service category	OUT
OUT_language	language	OUT
OUT_ytd	ytd	OUT
OUT_program type	program type	OUT
OUT_county name	county name	OUT
OUT_operating cost	operating cost	OUT
OUT_science	science	OUT
OUT_definition	definition	OUT
OUT_subject	subject	OUT
OUT_subject	subject	OUT
OUT_charter school	charter school	OUT
OUT_classification of instructional program	classification of instructional program	OUT
OUT_network num	network num	OUT
IN_sam #	sam #	IN
OUT_staff completing training	staff completing training	OUT
OUT_staff completing training	staff completing training	OUT
OUT_grade 5 regular membership	grade 5 regular membership	OUT
OUT_operating cost per student	operating cost per student	OUT
OUT_health insurance	health insurance	OUT
OUT_count of students	count of students	OUT
OUT_college enroll 2011-12	college enroll 2011-12	OUT
OUT_month	month	OUT
OUT_school4 grades	school4 grades	OUT
OUT_per capita personal income 2014	per capita personal income 2014	OUT
OUT_rank	rank	OUT
OUT_school administrators' median salary	school administrators' median salary	OUT
OUT_discipline	discipline	OUT
OUT_graduation rate boro	graduation rate boro	OUT
OUT_f status health teachers	f status health teachers	OUT
OUT_total trained	total trained	OUT
OUT_student count	student count	OUT
OUT_num of ap total exams taken	num of ap total exams taken	OUT
OUT_total graduates ushe	total graduates ushe	OUT
OUT_total enrolled students	total enrolled students	OUT
OUT_score	score	OUT
OUT_q7 2	q7 2	OUT
OUT_school name	school name	OUT
OUT_school name	school name	OUT
OUT_percent scoring below 65	percent scoring below 65	OUT
OUT_college career readiness act possible	college career readiness act possible	OUT
OUT_percent hra eligible	percent hra eligible	OUT
OUT_level 1 %	level 1 %	OUT
OUT_level 1 #	level 1 #	OUT
OUT_grade 1	grade 1	OUT
OUT_number tested	number tested	OUT
OUT_school year	school year	OUT
IN_total	total	IN
OUT_cohort	cohort	OUT
OUT_year	year	OUT
OUT_percent partially receiving	percent partially receiving	OUT
OUT_eligible stop to school students	eligible stop to school students	OUT
