stc_label	sentence	category
9_2012__ap_results	2012  ap results	Table
OUT_graduation rate 2012	graduation rate 2012	OUT
IN_num of ap test takers	num of ap test takers	IN
OUT_grade 6	grade 6	OUT
OUT_cohort	cohort	OUT
OUT_cohort	cohort	OUT
IN_school name	school name	IN
OUT_ytd % attendance	ytd % attendance	OUT
OUT_student category	student category	OUT
OUT_percent not receiving	percent not receiving	OUT
OUT_in effect as of 1/1/2014?	in effect as of 1/1/2014?	OUT
IN_num of ap exams passed	num of ap exams passed	IN
OUT_enrollment type code	enrollment type code	OUT
OUT_literacy	literacy	OUT
IN_num of ap total exams taken	num of ap total exams taken	IN
OUT_state student count	state student count	OUT
OUT_college career rate historic avg similar schls	college career rate historic avg similar schls	OUT
OUT_location name	location name	OUT
OUT_metric type	metric type	OUT
OUT_metric type	metric type	OUT
OUT_school administrators' median salary	school administrators' median salary	OUT
OUT_total teacher compensation	total teacher compensation	OUT
OUT_median salary	median salary	OUT
OUT_unemployment insurance	unemployment insurance	OUT
OUT_month	month	OUT
OUT_retirement	retirement	OUT
OUT_itinerant health teachers	itinerant health teachers	OUT
OUT_work type	work type	OUT
OUT_operating cost per student	operating cost per student	OUT
OUT_state operating cost per student	state operating cost per student	OUT
OUT_sample date	sample date	OUT
OUT_number of sessions	number of sessions	OUT
OUT_network num	network num	OUT
OUT_grade level	grade level	OUT
OUT_industrial insurance	industrial insurance	OUT
OUT_college or institution type	college or institution type	OUT
OUT_scholarship name	scholarship name	OUT
OUT_charter school	charter school	OUT
OUT_kindergarten	kindergarten	OUT
OUT_subject	subject	OUT
OUT_snow	snow	OUT
OUT_ifs ps - individual family service plans	ifs ps - individual family service plans	OUT
OUT_city council district	city council district	OUT
OUT_city	city	OUT
OUT_federal school code	federal school code	OUT
OUT_status	status	OUT
OUT_zip	zip	OUT
OUT_tap sector group	tap sector group	OUT
OUT_municipality	municipality	OUT
OUT_debtpayment10 yr	debtpayment10 yr	OUT
OUT_opt code	opt code	OUT
OUT_grade span	grade span	OUT
OUT_enrollment type description	enrollment type description	OUT
OUT_program type	program type	OUT
OUT_county	county	OUT
OUT_code	code	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_number of offers	number of offers	OUT
OUT_lgbtqgnc training - admin	lgbtqgnc training - admin	OUT
OUT_control	control	OUT
