stc_label	sentence	category
101_selected_scholarship	selected scholarship applicants by gender or region: beginning 2014	Table
OUT_school level	school level	OUT
IN_metric type	metric type	IN
OUT_grade 2 regular membership	grade 2 regular membership	OUT
IN_headcount type	headcount type	IN
OUT_operating cost per student	operating cost per student	OUT
OUT_grade	grade	OUT
OUT_grade	grade	OUT
OUT_number of children in licensed family home	number of children in licensed family home	OUT
OUT_number of children in licensed family home	number of children in licensed family home	OUT
OUT_feeder school dbn	feeder school dbn	OUT
OUT_q23 c3 r4	q23 c3 r4	OUT
OUT_total open accounts as of 12/31/2013	total open accounts as of 12/31/2013	OUT
OUT_number of children in unlicesed relative care	number of children in unlicesed relative care	OUT
OUT_grade level	grade level	OUT
IN_processing snapshot date	processing snapshot date	IN
IN_scholarship name	scholarship name	IN
OUT_new accounts opened in 2013	new accounts opened in 2013	OUT
OUT_ontrack year1 boro	ontrack year1 boro	OUT
OUT_core subject	core subject	OUT
OUT_core subject	core subject	OUT
OUT_lgbtqgnc training - other	lgbtqgnc training - other	OUT
OUT_county name	county name	OUT
OUT_course category	course category	OUT
OUT_primary program type	primary program type	OUT
OUT_ytd	ytd	OUT
OUT_utah	utah	OUT
OUT_school	school	OUT
OUT_school	school	OUT
OUT_sample id	sample id	OUT
OUT_sample id	sample id	OUT
OUT_type of institution or organization	type of institution or organization	OUT
OUT_district	district	OUT
OUT_credit card issuer	credit card issuer	OUT
OUT_pct stu safe 2014	pct stu safe 2014	OUT
OUT_room:	room:	OUT
OUT_room:	room:	OUT
OUT_contact hrs:	contact hrs:	OUT
OUT_town code	town code	OUT
OUT_town	town	OUT
IN_metric value	metric value	IN
OUT_school- year	school- year	OUT
OUT_total	total	OUT
OUT_code type	code type	OUT
OUT_percent of teachers with 3 or more years of experience	percent of teachers with 3 or more years of experience	OUT
OUT_literacy	literacy	OUT
IN_year	year	IN
OUT_total communication score	total communication score	OUT
OUT_grade 3 end year	grade 3 end year	OUT
OUT_quality review score	quality review score	OUT
OUT_ytd % attendance	ytd % attendance	OUT
OUT_class classroom organization score	class classroom organization score	OUT
OUT_ytd enrollment	ytd enrollment	OUT
OUT_rigorous instruction score	rigorous instruction score	OUT
OUT_ecers- r activities score	ecers- r activities score	OUT
OUT_cohort year	cohort year	OUT
OUT_cohort	cohort	OUT
OUT_long- term disability	long- term disability	OUT
OUT_environment grade	environment grade	OUT
OUT_student category	student category	OUT
OUT_community school district	community school district	OUT
