stc_label	sentence	category
96_school_languages	school languages	Table
OUT_suu	suu	OUT
OUT_code	code	OUT
OUT_college ipeds id	college ipeds id	OUT
OUT_county	county	OUT
OUT_district	district	OUT
OUT_district	district	OUT
OUT_type of institution or organization	type of institution or organization	OUT
OUT_the geom	the geom	OUT
OUT_description	description	OUT
OUT_type	type	OUT
OUT_type	type	OUT
OUT_school	school	OUT
IN_district name	district name	IN
OUT_shape st le	shape st le	OUT
OUT_ind inc avg	ind inc avg	OUT
IN_language	language	IN
OUT_sam link	sam link	OUT
OUT_latitude	latitude	OUT
OUT_number of offers	number of offers	OUT
OUT_town code	town code	OUT
OUT_site district	site district	OUT
OUT_town	town	OUT
OUT_central office support	central office support	OUT
OUT_lang. arts	lang. arts	OUT
OUT_state operating cost	state operating cost	OUT
OUT_operating cost	operating cost	OUT
OUT_federal school code	federal school code	OUT
OUT_science	science	OUT
OUT_central office administrators	central office administrators	OUT
OUT_scholarship name	scholarship name	OUT
OUT_total field trips	total field trips	OUT
OUT_number of sessions	number of sessions	OUT
IN_students	students	IN
IN_e ls	e ls	IN
OUT_number of children in licensed family home	number of children in licensed family home	OUT
OUT_grade	grade	OUT
OUT_health insurance	health insurance	OUT
OUT_grade 6 regular membership	grade 6 regular membership	OUT
OUT_count of students	count of students	OUT
OUT_retirement	retirement	OUT
OUT_q21 c3 r2	q21 c3 r2	OUT
OUT_student count	student count	OUT
OUT_count citizen status unknown	count citizen status unknown	OUT
OUT_graduation rate historic avg similar schls	graduation rate historic avg similar schls	OUT
OUT_stem graduates ushe	stem graduates ushe	OUT
OUT_score	score	OUT
OUT_total graduates ushe	total graduates ushe	OUT
OUT_ytd % attendance	ytd % attendance	OUT
OUT_ecers- r most recent assessment year	ecers- r most recent assessment year	OUT
OUT_q17 c3 r1	q17 c3 r1	OUT
OUT_q17 c3 r2	q17 c3 r2	OUT
OUT_ecers- r observation average score	ecers- r observation average score	OUT
IN_school name	school name	IN
OUT_q16 c3 r2	q16 c3 r2	OUT
OUT_level 2 %	level 2 %	OUT
OUT_grade 1	grade 1	OUT
OUT_year	year	OUT
OUT_student category	student category	OUT
OUT_preschool age	preschool age	OUT
OUT_exited to ecse - early childhood special education	exited to ecse - early childhood special education	OUT
