stc_label	sentence	category
54_number_of_reported_c	number of reported cases of notifiable conditions travis county 2007-2018	Table
OUT_adm count	adm count	OUT
OUT_month	month	OUT
OUT_breed	breed	OUT
OUT_community registry	community registry	OUT
OUT_adm month	adm month	OUT
OUT_average call to door interval	average call to door interval	OUT
OUT_health zone of residence	health zone of residence	OUT
OUT_foster care	foster care	OUT
OUT_date time	date time	OUT
OUT_agency	agency	OUT
OUT_2010 box elder	2010 box elder	OUT
OUT_eeo category	eeo category	OUT
OUT_year	year	OUT
OUT_2013 box elder	2013 box elder	OUT
OUT_special study	special study	OUT
OUT_rate	rate	OUT
OUT_state name	state name	OUT
OUT_intake type	intake type	OUT
IN_2017	2017	IN
OUT_age group	age group	OUT
OUT_veteran status	veteran status	OUT
OUT_month year	month year	OUT
OUT_health care provider	health care provider	OUT
IN_2018	2018	IN
OUT_gender	gender	OUT
OUT_age upon intake	age upon intake	OUT
OUT_zoning review cases data	zoning review cases data	OUT
OUT_calls	calls	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_county name	county name	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_fiscal quarter key	fiscal quarter key	OUT
OUT_intake condition	intake condition	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_sex	sex	OUT
OUT_total numerator	total numerator	OUT
OUT_eucalyptol	eucalyptol	OUT
OUT_ab boarding homes - other - cases	ab boarding homes - other - cases	OUT
OUT_years of potential life lost rate for total population	years of potential life lost rate for total population	OUT
OUT_number of prescriptions	number of prescriptions	OUT
OUT_pos category	pos category	OUT
OUT_dependency	dependency	OUT
OUT_terpineol	terpineol	OUT
OUT_single member council districts	single member council districts	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_oct- dec denominator	oct- dec denominator	OUT
IN_2016	2016	IN
OUT_fiscal year end	fiscal year end	OUT
OUT_last	last	OUT
OUT_ethnicity	ethnicity	OUT
OUT_ab boarding homes - dds - cases	ab boarding homes - dds - cases	OUT
OUT_infant mortality rate	infant mortality rate	OUT
OUT_county fips code	county fips code	OUT
OUT_check in dat	check in dat	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
IN_2015	2015	IN
OUT_program	program	OUT
OUT_gonorrhea in males	gonorrhea in males	OUT
OUT_ab total paid cases	ab total paid cases	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
IN_2014	2014	IN
OUT_food insecure percentage	food insecure percentage	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_notes	notes	OUT
OUT_fiscal year	fiscal year	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_2011 us	2011 us	OUT
OUT_2012 us	2012 us	OUT
OUT_office visit type	office visit type	OUT
OUT_guaiol	guaiol	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_ab total boarding homes - payments	ab total boarding homes - payments	OUT
OUT_organization name	organization name	OUT
OUT_2010 us	2010 us	OUT
OUT_department name	department name	OUT
IN_2012	2012	IN
OUT_total denominator	total denominator	OUT
OUT_2007 us	2007 us	OUT
IN_2011	2011	IN
IN_2010	2010	IN
OUT_percent of prescriptions	percent of prescriptions	OUT
IN_2013	2013	IN
OUT_2009 carbon	2009 carbon	OUT
OUT_type	type	OUT
IN_2008	2008	IN
OUT_total capacity	total capacity	OUT
IN_2007	2007	IN
IN_2009	2009	IN
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_2008 duchesne	2008 duchesne	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_2009 duchesne	2009 duchesne	OUT
OUT_cases 2011	cases 2011	OUT
