stc_label	sentence	category
32_current_active_clini	current active clinical trials - roswell park cancer institute	Table
OUT_license #	license #	OUT
OUT_cost	cost	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_brief description	brief description	OUT
OUT_total provider payment 75	total provider payment 75	OUT
OUT_npi	npi	OUT
OUT_program identifier	program identifier	OUT
IN_protocol	protocol	IN
OUT_practice city name	practice city name	OUT
OUT_amount	amount	OUT
IN_title	title	IN
IN_date opened	date opened	IN
OUT_plan selections	plan selections	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
IN_date closed	date closed	IN
OUT_office visit type	office visit type	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_paid per beneficiary	paid per beneficiary	OUT
OUT_notes	notes	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_description	description	OUT
OUT_services per beneficiary	services per beneficiary	OUT
OUT_fiscal year	fiscal year	OUT
OUT_other insurances	other insurances	OUT
OUT_ab total paid cases	ab total paid cases	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
OUT_source	source	OUT
OUT_drug type	drug type	OUT
OUT_date	date	OUT
OUT_payment type	payment type	OUT
OUT_single member council districts	single member council districts	OUT
OUT_file date	file date	OUT
OUT_ages served	ages served	OUT
OUT_enrollees - age	enrollees - age	OUT
OUT_ab boarding homes - other - cases	ab boarding homes - other - cases	OUT
OUT_number of prescriptions	number of prescriptions	OUT
OUT_rate effective date	rate effective date	OUT
OUT_low cost	low cost	OUT
OUT_fiscal quarter key	fiscal quarter key	OUT
OUT_name	name	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_calls	calls	OUT
IN_principal investigator	principal investigator	IN
OUT_last name	last name	OUT
OUT_month year	month year	OUT
OUT_rate	rate	OUT
OUT_state name	state name	OUT
OUT_reporting period	reporting period	OUT
OUT_quarter number	quarter number	OUT
OUT_menthol	menthol	OUT
OUT_week ending	week ending	OUT
IN_study phase	study phase	IN
OUT_agency	agency	OUT
OUT_std clinic patients	std clinic patients	OUT
OUT_date time	date time	OUT
OUT_month	month	OUT
OUT_unknown	unknown	OUT
OUT_adm year	adm year	OUT
OUT_primary service to community	primary service to community	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_language	language	OUT
OUT_therapeutic foster care	therapeutic foster care	OUT
OUT_community registry	community registry	OUT
OUT_color	color	OUT
OUT_adm count	adm count	OUT
OUT_fenchol	fenchol	OUT
OUT_zone	zone	OUT
OUT_animal type	animal type	OUT
OUT_year	year	OUT
OUT_crude prevalence rate	crude prevalence rate	OUT
OUT_record type	record type	OUT
OUT_2012 box elder	2012 box elder	OUT
OUT_serial number	serial number	OUT
OUT_age	age	OUT
OUT_population	population	OUT
OUT_gender	gender	OUT
OUT_race	race	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_sex	sex	OUT
OUT_demographics	demographics	OUT
OUT_cancer	cancer	OUT
