stc_label	sentence	category
30_connecticut_resident	connecticut resident deaths, 1999-2013	Table
IN_30 to 34 years old	30 to 34 years old	IN
IN_15 to 19 years old	15 to 19 years old	IN
IN_25 to 29 years old	25 to 29 years old	IN
IN_70 to 74 years old	70 to 74 years old	IN
OUT_cases 2007 - 2011	cases 2007 - 2011	OUT
OUT_birth rate	birth rate	OUT
IN_40 to 44 years old	40 to 44 years old	IN
IN_all ages	all ages	IN
OUT_census tract	census tract	OUT
OUT_percent 1999	percent 1999	OUT
OUT_cases 2008	cases 2008	OUT
OUT_fertility rate 2000 upper ci	fertility rate 2000 upper ci	OUT
OUT_2009	2009	OUT
OUT_fertility rate 2009	fertility rate 2009	OUT
OUT_fertility rate 2007	fertility rate 2007	OUT
OUT_2007	2007	OUT
OUT_1990 life expectancy	1990 life expectancy	OUT
OUT_births 2004	births 2004	OUT
OUT_2008	2008	OUT
OUT_fertility rate 1999 lower ci	fertility rate 1999 lower ci	OUT
OUT_2009 us	2009 us	OUT
IN_10 to 14 years old	10 to 14 years old	IN
OUT_2007 carbon	2007 carbon	OUT
OUT_death rate for suicide	death rate for suicide	OUT
OUT_2011 us	2011 us	OUT
OUT_per capita income	per capita income	OUT
OUT_2012 carbon	2012 carbon	OUT
IN_5 to 9 years old	5 to 9 years old	IN
IN_75 to 79 years old	75 to 79 years old	IN
OUT_food insecure population	food insecure population	OUT
OUT_oct- dec denominator	oct- dec denominator	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_demographics	demographics	OUT
OUT_total numerator	total numerator	OUT
OUT_sex	sex	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_prevalence	prevalence	OUT
OUT_# deaths for total population	# deaths for total population	OUT
OUT_population	population	OUT
OUT_age	age	OUT
OUT_age group	age group	OUT
IN_death year	death year	IN
OUT_2007 box elder	2007 box elder	OUT
IN_cause of death category	cause of death category	IN
OUT_health care provider	health care provider	OUT
OUT_year	year	OUT
OUT_carene	carene	OUT
OUT_eeo category	eeo category	OUT
IN_20 to 24 years old	20 to 24 years old	IN
OUT_b- eudesmol	b- eudesmol	OUT
OUT_animal id	animal id	OUT
OUT_health zone of residence	health zone of residence	OUT
OUT_community registry	community registry	OUT
OUT_adm count	adm count	OUT
OUT_first name	first name	OUT
OUT_organization	organization	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_data as of	data as of	OUT
OUT_residents weekly all deaths	residents weekly all deaths	OUT
OUT_adm year	adm year	OUT
OUT_unknown	unknown	OUT
OUT_month	month	OUT
OUT_outlier effective date	outlier effective date	OUT
OUT_frequency	frequency	OUT
OUT_agency	agency	OUT
OUT_assault	assault	OUT
OUT_week ending	week ending	OUT
OUT_shortage of other staff	shortage of other staff	OUT
OUT_rate	rate	OUT
OUT_state name	state name	OUT
OUT_month year	month year	OUT
OUT_value of interest	value of interest	OUT
OUT_mean annual frequency	mean annual frequency	OUT
OUT_principal investigator	principal investigator	OUT
OUT_eeo category description	eeo category description	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_name	name	OUT
OUT_network	network	OUT
OUT_employee category	employee category	OUT
OUT_name of study	name of study	OUT
OUT_ages served	ages served	OUT
OUT_single member council districts	single member council districts	OUT
OUT_total expenditure	total expenditure	OUT
