stc_label	sentence	category
38_ems_-_quarterly_clin	ems - quarterly clinical measures - stemi alert	Table
IN_fiscal quarter start date	fiscal quarter start date	IN
IN_fiscal quarter end date	fiscal quarter end date	IN
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_services per beneficiary	services per beneficiary	OUT
OUT_drug type	drug type	OUT
OUT_fiscal year end	fiscal year end	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_quarter	quarter	OUT
OUT_date	date	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_qm rating	qm rating	OUT
OUT_total non critical	total non critical	OUT
OUT_ab total boarding homes - payments	ab total boarding homes - payments	OUT
OUT_total enrollment	total enrollment	OUT
OUT_recovered	recovered	OUT
OUT_single member council districts	single member council districts	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_ab boarding homes - other - cases	ab boarding homes - other - cases	OUT
IN_fiscal quarter key	fiscal quarter key	IN
OUT_date closed	date closed	OUT
OUT_name	name	OUT
OUT_cost per beneficiary	cost per beneficiary	OUT
IN_fiscal quarter	fiscal quarter	IN
OUT_percent of prescriptions	percent of prescriptions	OUT
IN_call to door interval target	call to door interval target	IN
OUT_plan selections	plan selections	OUT
OUT_date opened	date opened	OUT
OUT_county name	county name	OUT
OUT_calls	calls	OUT
OUT_for more information	for more information	OUT
OUT_eeo category description	eeo category description	OUT
OUT_principal investigator	principal investigator	OUT
OUT_services rendered	services rendered	OUT
OUT_agency id	agency id	OUT
OUT_last name	last name	OUT
OUT_mean annual frequency	mean annual frequency	OUT
OUT_laboratory type is private lab	laboratory type is private lab	OUT
OUT_title	title	OUT
OUT_intake type	intake type	OUT
OUT_state name	state name	OUT
OUT_quarter number	quarter number	OUT
OUT_menthol	menthol	OUT
OUT_week ending	week ending	OUT
OUT_number of employees	number of employees	OUT
OUT_study phase	study phase	OUT
OUT_date time	date time	OUT
OUT_adm month	adm month	OUT
OUT_protocol	protocol	OUT
OUT_frequency	frequency	OUT
OUT_beginning time period	beginning time period	OUT
OUT_practice city name	practice city name	OUT
OUT_month	month	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_adm year	adm year	OUT
OUT_category	category	OUT
OUT_unknown	unknown	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_contact	contact	OUT
OUT_std clinic patients	std clinic patients	OUT
OUT_first name	first name	OUT
IN_average call to door interval	average call to door interval	IN
OUT_completion rate - % completed	completion rate - % completed	OUT
OUT_community registry	community registry	OUT
OUT_program identifier	program identifier	OUT
OUT_year	year	OUT
OUT_2012 box elder	2012 box elder	OUT
OUT_any current supply of surgical masks	any current supply of surgical masks	OUT
OUT_cause of death category	cause of death category	OUT
OUT_2007 box elder	2007 box elder	OUT
OUT_age group	age group	OUT
OUT_health care provider	health care provider	OUT
OUT_a- terpinene	a- terpinene	OUT
OUT_shelter	shelter	OUT
OUT_id	id	OUT
OUT_dme	dme	OUT
OUT_completion rate - more than 2 years	completion rate - more than 2 years	OUT
OUT_gender	gender	OUT
OUT_region	region	OUT
OUT_outlier	outlier	OUT
OUT_# deaths for total population	# deaths for total population	OUT
OUT_submitted data	submitted data	OUT
OUT_demographics	demographics	OUT
OUT_disease	disease	OUT
OUT_ethnicity	ethnicity	OUT
