stc_label	sentence	category
14_admissions_to_dmhas_	admissions to dmhas addiction treatment by town, year, month, and primary drug	Table
OUT_total plan selections	total plan selections	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_plan selections	plan selections	OUT
OUT_org name	org name	OUT
IN_fiscal year	fiscal year	IN
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_fiscal quarter end date	fiscal quarter end date	OUT
OUT_notes	notes	OUT
OUT_ab overall cost per case	ab overall cost per case	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
OUT_total entry	total entry	OUT
OUT_county fips code	county fips code	OUT
IN_fy month order	fy month order	IN
OUT_drug type	drug type	OUT
OUT_program year	program year	OUT
IN_town	town	IN
IN_primary drug	primary drug	IN
OUT_ab other living arrangements payments	ab other living arrangements payments	OUT
OUT_ab boarding homes - dds - cases	ab boarding homes - dds - cases	OUT
OUT_date	date	OUT
OUT_source	source	OUT
OUT_last	last	OUT
OUT_ab total maintenance payments	ab total maintenance payments	OUT
OUT_capacity under 3	capacity under 3	OUT
OUT_protocol	protocol	OUT
OUT_total expenditure	total expenditure	OUT
OUT_single member council districts	single member council districts	OUT
OUT_number of prescriptions	number of prescriptions	OUT
OUT_enrollees - age	enrollees - age	OUT
OUT_ages served	ages served	OUT
OUT_terpineol	terpineol	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_name	name	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_county name	county name	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_calls	calls	OUT
OUT_brief description	brief description	OUT
OUT_zoning review cases data	zoning review cases data	OUT
OUT_principal investigator	principal investigator	OUT
OUT_mean annual frequency	mean annual frequency	OUT
OUT_first	first	OUT
OUT_end time period	end time period	OUT
IN_month year	month year	IN
OUT_number of programs	number of programs	OUT
OUT_completion rate - 1 - 2 years	completion rate - 1 - 2 years	OUT
OUT_state name	state name	OUT
OUT_medicare	medicare	OUT
OUT_rate	rate	OUT
