stc_label	sentence	category
59_payments_of_cash_or_	payments of cash or equivalents from pharmaceutical and medical device companies to physicians 9_30_14 utah	Table
IN_submitting applicable manufacturer or applicable gpo name	submitting applicable manufacturer or applicable gpo name	IN
IN_applicable manufacturer or applicable gpo making payment state	applicable manufacturer or applicable gpo making payment state	IN
IN_total amount of payment us dollars	total amount of payment us dollars	IN
IN_research transaction id	research transaction id	IN
IN_applicable manufacturer or applicable gpo making payment name	applicable manufacturer or applicable gpo making payment name	IN
IN_delay in publication of research payment indicator	delay in publication of research payment indicator	IN
IN_applicable manufacturer or applicable gpo making payment id	applicable manufacturer or applicable gpo making payment id	IN
IN_applicable manufacturer or applicable gpo making payment country	applicable manufacturer or applicable gpo making payment country	IN
OUT_legal business name	legal business name	OUT
IN_date of payment	date of payment	IN
IN_covered recipient type	covered recipient type	IN
IN_teaching hospital name	teaching hospital name	IN
IN_physician primary type	physician primary type	IN
IN_recipient state	recipient state	IN
IN_recipient zip code	recipient zip code	IN
IN_dispute status for publication	dispute status for publication	IN
IN_form of payment or transfer of value	form of payment or transfer of value	IN
IN_physician specialty	physician specialty	IN
IN_physician last name	physician last name	IN
OUT_drug cost	drug cost	OUT
IN_physician name suffix	physician name suffix	IN
IN_physician first name	physician first name	IN
IN_recipient city	recipient city	IN
IN_physician middle name	physician middle name	IN
IN_product indicator	product indicator	IN
OUT_any current supply of hand sanitizer	any current supply of hand sanitizer	OUT
OUT_payment type	payment type	OUT
OUT_amount	amount	OUT
IN_clinical trials gov identifier	clinical trials gov identifier	IN
OUT_billing npi	billing npi	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_payment reduction percentage	payment reduction percentage	OUT
IN_preclinical research indicator	preclinical research indicator	IN
OUT_ab total maintenance payments	ab total maintenance payments	OUT
IN_program year	program year	IN
OUT_primary drug	primary drug	OUT
OUT_title	title	OUT
OUT_plan selections	plan selections	OUT
OUT_services rendered	services rendered	OUT
OUT_cost per beneficiary	cost per beneficiary	OUT
OUT_department name	department name	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_office visit type	office visit type	OUT
OUT_additional information	additional information	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_services per beneficiary	services per beneficiary	OUT
OUT_fiscal year	fiscal year	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_outpatient interim rates	outpatient interim rates	OUT
