stc_label	sentence	category
24_carbon_county_medica	carbon county medicare cost data 2007-2014	Table
OUT_census tract	census tract	OUT
OUT_2001	2001	OUT
OUT_cases 2011	cases 2011	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_2007	2007	OUT
OUT_1990 life expectancy	1990 life expectancy	OUT
OUT_2008	2008	OUT
IN_2008 carbon	2008 carbon	IN
IN_2009 carbon	2009 carbon	IN
OUT_gonorrhea in females	gonorrhea in females	OUT
IN_2008 us	2008 us	IN
IN_2009 us	2009 us	IN
OUT_2010	2010	OUT
IN_2007 us	2007 us	IN
OUT_total denominator	total denominator	OUT
OUT_census tract population	census tract population	OUT
IN_2007 carbon	2007 carbon	IN
IN_2010 us	2010 us	IN
IN_2013 us	2013 us	IN
IN_2012 us	2012 us	IN
OUT_death rate for suicide	death rate for suicide	OUT
IN_2011 carbon	2011 carbon	IN
IN_2011 us	2011 us	IN
IN_2010 carbon	2010 carbon	IN
OUT_2014	2014	OUT
OUT_gonorrhea in males	gonorrhea in males	OUT
OUT_2015	2015	OUT
IN_2012 carbon	2012 carbon	IN
IN_2013 carbon	2013 carbon	IN
OUT_guaiol	guaiol	OUT
OUT_70 to 74 years old	70 to 74 years old	OUT
OUT_ethnicity	ethnicity	OUT
OUT_food insecure population	food insecure population	OUT
OUT_years averaged	years averaged	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_manner of death	manner of death	OUT
IN_demographics	demographics	IN
OUT_sex	sex	OUT
OUT_years of potential life lost rate for total population	years of potential life lost rate for total population	OUT
OUT_demographic	demographic	OUT
OUT_race	race	OUT
OUT_region	region	OUT
OUT_gender	gender	OUT
OUT_age	age	OUT
OUT_age group	age group	OUT
OUT_death year	death year	OUT
OUT_cause of death category	cause of death category	OUT
OUT_percent 2001	percent 2001	OUT
OUT_year	year	OUT
OUT_percent 2008 lower ci	percent 2008 lower ci	OUT
OUT_crude prevalence rate	crude prevalence rate	OUT
OUT_sex upon intake	sex upon intake	OUT
OUT_percent 2002	percent 2002	OUT
OUT_births 1999	births 1999	OUT
OUT_foster care	foster care	OUT
OUT_percent 2009 lower ci	percent 2009 lower ci	OUT
OUT_fertility rate 2002	fertility rate 2002	OUT
OUT_community registry	community registry	OUT
OUT_adm count	adm count	OUT
OUT_end time	end time	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_fertility rate 2008 lower ci	fertility rate 2008 lower ci	OUT
OUT_unknown	unknown	OUT
OUT_total critical	total critical	OUT
OUT_beginning time period	beginning time period	OUT
OUT_adm month	adm month	OUT
OUT_date time	date time	OUT
OUT_agency	agency	OUT
OUT_reporting period	reporting period	OUT
OUT_number of employees	number of employees	OUT
OUT_small area code	small area code	OUT
OUT_rate	rate	OUT
OUT_state name	state name	OUT
OUT_end date	end date	OUT
OUT_number of programs	number of programs	OUT
OUT_warning	warning	OUT
OUT_principal investigator	principal investigator	OUT
OUT_first	first	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_county name	county name	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_name	name	OUT
OUT_for more information	for more information	OUT
OUT_pos category	pos category	OUT
OUT_single member council districts	single member council districts	OUT
OUT_quarter	quarter	OUT
OUT_date	date	OUT
OUT_outlier effective date	outlier effective date	OUT
OUT_ab boarding homes - dds - cases	ab boarding homes - dds - cases	OUT
OUT_town	town	OUT
OUT_county fips code	county fips code	OUT
OUT_program	program	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_fiscal year	fiscal year	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_date closed	date closed	OUT
OUT_laboratory type is private lab	laboratory type is private lab	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_ab boarding homes - dds payments	ab boarding homes - dds payments	OUT
OUT_department name	department name	OUT
OUT_20 to 24 years old	20 to 24 years old	OUT
OUT_cost per beneficiary	cost per beneficiary	OUT
OUT_date opened	date opened	OUT
OUT_provider other organization name	provider other organization name	OUT
OUT_minutes	minutes	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_contact	contact	OUT
OUT_completion rate - % completed	completion rate - % completed	OUT
OUT_referral type	referral type	OUT
OUT_dme	dme	OUT
OUT_limonene	limonene	OUT
OUT_email	email	OUT
OUT_submitted data	submitted data	OUT
OUT_billing npi	billing npi	OUT
OUT_amount paid	amount paid	OUT
OUT_60 to 64 years old	60 to 64 years old	OUT
OUT_total provider payment 75	total provider payment 75	OUT
OUT_amount	amount	OUT
OUT_55 to 59 years old	55 to 59 years old	OUT
OUT_unit values	unit values	OUT
OUT_measure response	measure response	OUT
OUT_35 to 39 years old	35 to 39 years old	OUT
OUT_drug cost	drug cost	OUT
OUT_vendor	vendor	OUT
OUT_legal operator	legal operator	OUT
OUT_total amount of payment us dollars	total amount of payment us dollars	OUT
OUT_physician last name	physician last name	OUT
OUT_fax	fax	OUT
OUT_average age of death	average age of death	OUT
OUT_2011 deaths	2011 deaths	OUT
OUT_l- fenchone	l- fenchone	OUT
