stc_label	sentence	category
83_utah_nursing_home_ow	utah nursing home ownership directory	Table
OUT_health inspection rating	health inspection rating	OUT
OUT_street address	street address	OUT
OUT_location name	location name	OUT
OUT_phone number	phone number	OUT
OUT_address	address	OUT
OUT_# of patients who received appropriate treatment	# of patients who received appropriate treatment	OUT
IN_location	location	IN
OUT_longitude	longitude	OUT
OUT_parking	parking	OUT
OUT_town index	town index	OUT
OUT_city	city	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_facility name	facility name	OUT
OUT_facility id	facility id	OUT
OUT_procedures performed	procedures performed	OUT
OUT_total # of diabetes patients	total # of diabetes patients	OUT
OUT_primary site	primary site	OUT
OUT_coordinates	coordinates	OUT
OUT_zip code	zip code	OUT
OUT_website	website	OUT
OUT_procedure type	procedure type	OUT
OUT_zip codes	zip codes	OUT
IN_provider city	provider city	IN
OUT_number of clinics	number of clinics	OUT
IN_provider address	provider address	IN
OUT_community area name	community area name	OUT
IN_provider zip code	provider zip code	IN
IN_provider name	provider name	IN
IN_federal provider number	federal provider number	IN
IN_provider state	provider state	IN
IN_processing date	processing date	IN
OUT_hospital name	hospital name	OUT
OUT_incident address street number	incident address street number	OUT
OUT_community area	community area	OUT
OUT_location 2	location 2	OUT
OUT_city 1	city 1	OUT
OUT_location 1	location 1	OUT
OUT_municipalities	municipalities	OUT
OUT_borough	borough	OUT
OUT_2010 senate districts	2010 senate districts	OUT
OUT_catheter days	catheter days	OUT
OUT_county	county	OUT
OUT_main phone	main phone	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_school districts	school districts	OUT
OUT_counties	counties	OUT
OUT_sir icon	sir icon	OUT
OUT_observed infections	observed infections	OUT
OUT_hours thursday	hours thursday	OUT
OUT_2016 sir	2016 sir	OUT
OUT_predicted infections	predicted infections	OUT
OUT_counties in utah	counties in utah	OUT
OUT_country region	country region	OUT
OUT_new york	new york	OUT
OUT_state	state	OUT
OUT_bbl	bbl	OUT
OUT_montana	montana	OUT
OUT_tb clinic patients	tb clinic patients	OUT
OUT_connecticut	connecticut	OUT
OUT_fips	fips	OUT
OUT_average age	average age	OUT
OUT_l- fenchone	l- fenchone	OUT
OUT_2015 deaths	2015 deaths	OUT
OUT_2011 deaths	2011 deaths	OUT
OUT_2012 deaths	2012 deaths	OUT
OUT_average age of death	average age of death	OUT
