stc_label	sentence	category
34_directory_of_request	directory of requests for telephonic interpretation	Table
OUT_office visit type	office visit type	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
OUT_fiscal quarter end date	fiscal quarter end date	OUT
OUT_program	program	OUT
OUT_notes	notes	OUT
OUT_date opened	date opened	OUT
OUT_ab total paid cases	ab total paid cases	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_fiscal year	fiscal year	OUT
OUT_organization name	organization name	OUT
OUT_single member council districts	single member council districts	OUT
OUT_county fips code	county fips code	OUT
OUT_date	date	OUT
OUT_ab other living arrangements - cases	ab other living arrangements - cases	OUT
OUT_dependency	dependency	OUT
OUT_ages served	ages served	OUT
OUT_services rendered	services rendered	OUT
OUT_rate effective date	rate effective date	OUT
OUT_total rate	total rate	OUT
OUT_confirmed	confirmed	OUT
OUT_free	free	OUT
OUT_intake condition	intake condition	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_sliding fee	sliding fee	OUT
IN_calls	calls	IN
OUT_warning	warning	OUT
IN_minutes	minutes	IN
OUT_last name	last name	OUT
OUT_number of programs	number of programs	OUT
OUT_end date	end date	OUT
OUT_protocol	protocol	OUT
OUT_description of dog	description of dog	OUT
OUT_practice city name	practice city name	OUT
OUT_small area code	small area code	OUT
OUT_reporting period	reporting period	OUT
OUT_state name	state name	OUT
OUT_beginning time period	beginning time period	OUT
IN_month	month	IN
OUT_referral type	referral type	OUT
OUT_data as of	data as of	OUT
OUT_adm year	adm year	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_research information link	research information link	OUT
IN_language	language	IN
OUT_first name	first name	OUT
OUT_payment reduction percentage	payment reduction percentage	OUT
OUT_adm count	adm count	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_residential	residential	OUT
OUT_relative care	relative care	OUT
OUT_animal type	animal type	OUT
IN_year	year	IN
OUT_special study	special study	OUT
OUT_demographic type	demographic type	OUT
OUT_health care provider	health care provider	OUT
OUT_cost	cost	OUT
OUT_dme	dme	OUT
OUT_cause of death category	cause of death category	OUT
OUT_death year	death year	OUT
OUT_email	email	OUT
OUT_shelter	shelter	OUT
OUT_id	id	OUT
OUT_2018	2018	OUT
OUT_gender	gender	OUT
OUT_condition	condition	OUT
OUT_a- phellandrene	a- phellandrene	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_years of potential life lost rate for total population	years of potential life lost rate for total population	OUT
OUT_total numerator	total numerator	OUT
OUT_amount paid	amount paid	OUT
OUT_food insecure population	food insecure population	OUT
OUT_2008 box elder	2008 box elder	OUT
OUT_2012 carbon	2012 carbon	OUT
OUT_general fertility rate	general fertility rate	OUT
OUT_food insecure percentage	food insecure percentage	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_2014	2014	OUT
OUT_2011 carbon	2011 carbon	OUT
OUT_2012 us	2012 us	OUT
OUT_2013 us	2013 us	OUT
OUT_2012	2012	OUT
OUT_total provider payment 25	total provider payment 25	OUT
OUT_census tract population	census tract population	OUT
OUT_2007 us	2007 us	OUT
OUT_2009 us	2009 us	OUT
OUT_2010 duchesne	2010 duchesne	OUT
OUT_2009 carbon	2009 carbon	OUT
OUT_date received	date received	OUT
OUT_2007	2007	OUT
OUT_2007 duchesne	2007 duchesne	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_cases 2008	cases 2008	OUT
OUT_2008 duchesne	2008 duchesne	OUT
OUT_2009 duchesne	2009 duchesne	OUT
OUT_cases 2010	cases 2010	OUT
OUT_2004	2004	OUT
OUT_2003	2003	OUT
OUT_measure response	measure response	OUT
OUT_2005	2005	OUT
OUT_2000	2000	OUT
OUT_cases 2007 - 2011	cases 2007 - 2011	OUT
OUT_years averaged	years averaged	OUT
OUT_40 to 44 years old	40 to 44 years old	OUT
OUT_percent 2006	percent 2006	OUT
OUT_percent 2007 upper ci	percent 2007 upper ci	OUT
OUT_percent 2001 lower ci	percent 2001 lower ci	OUT
OUT_percent 2006 upper ci	percent 2006 upper ci	OUT
OUT_vendor	vendor	OUT
OUT_covered recipient type	covered recipient type	OUT
OUT_percent 2009 lower ci	percent 2009 lower ci	OUT
OUT_legal operator	legal operator	OUT
OUT_applicable manufacturer or applicable gpo making payment id	applicable manufacturer or applicable gpo making payment id	OUT
OUT_submitting applicable manufacturer or applicable gpo name	submitting applicable manufacturer or applicable gpo name	OUT
OUT_nerol	nerol	OUT
OUT_recipient province	recipient province	OUT
OUT_applicable manufacturer or applicable gpo making payment country	applicable manufacturer or applicable gpo making payment country	OUT
OUT_recipient zip code	recipient zip code	OUT
OUT_physician name suffix	physician name suffix	OUT
OUT_process description	process description	OUT
OUT_complaint status	complaint status	OUT
OUT_recurrence days	recurrence days	OUT
OUT_state	state	OUT
OUT_staffing rating	staffing rating	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_website	website	OUT
OUT_measure description	measure description	OUT
OUT_address	address	OUT
OUT_primary site	primary site	OUT
OUT_overall rating	overall rating	OUT
OUT_street address	street address	OUT
OUT_site name	site name	OUT
OUT_bin	bin	OUT
OUT_procedures performed	procedures performed	OUT
OUT_area name	area name	OUT
OUT_longitude	longitude	OUT
OUT_unweighted normalized clinical process of care domain score	unweighted normalized clinical process of care domain score	OUT
OUT_city	city	OUT
OUT_processing date	processing date	OUT
OUT_location name	location name	OUT
OUT_footnote	footnote	OUT
OUT_planning regions	planning regions	OUT
OUT_weighted efficiency domain score	weighted efficiency domain score	OUT
OUT_facility id	facility id	OUT
OUT_location	location	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_town index	town index	OUT
OUT_facility name	facility name	OUT
OUT_site address	site address	OUT
OUT_score	score	OUT
OUT_boundaries - zip codes	boundaries - zip codes	OUT
OUT_total # of diabetes patients	total # of diabetes patients	OUT
OUT_shape st ar	shape st ar	OUT
OUT_patient days	patient days	OUT
OUT_zip	zip	OUT
OUT_main phone	main phone	OUT
OUT_correction date	correction date	OUT
OUT_provider state	provider state	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_latitude	latitude	OUT
OUT_zip codes	zip codes	OUT
OUT_zip code	zip code	OUT
OUT_utah house districts	utah house districts	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_number of clinics	number of clinics	OUT
OUT_measure id	measure id	OUT
OUT_community areas	community areas	OUT
OUT_procedure type	procedure type	OUT
OUT_sir interpretation	sir interpretation	OUT
