stc_label	sentence	category
53_number_of_hospitaliz	number of hospitalizations for heart attacks 35 and over all states	Table
IN_massachusetts	massachusetts	IN
IN_louisiana	louisiana	IN
IN_vermont	vermont	IN
IN_pennsylvania	pennsylvania	IN
IN_connecticut	connecticut	IN
IN_new hampshire	new hampshire	IN
IN_school districts	school districts	IN
IN_missouri	missouri	IN
IN_wisconsin	wisconsin	IN
IN_maryland	maryland	IN
IN_utah	utah	IN
IN_maine	maine	IN
IN_oregon	oregon	IN
IN_minnesota	minnesota	IN
IN_florida	florida	IN
IN_new york	new york	IN
IN_washington	washington	IN
IN_iowa	iowa	IN
IN_kansas	kansas	IN
IN_california	california	IN
IN_counties	counties	IN
IN_new jersey	new jersey	IN
IN_south carolina	south carolina	IN
IN_new mexico	new mexico	IN
IN_colorado	colorado	IN
IN_location 1	location 1	IN
IN_municipalities	municipalities	IN
OUT_county	county	OUT
OUT_fips	fips	OUT
OUT_deficiency tag number	deficiency tag number	OUT
OUT_provider state	provider state	OUT
OUT_number of clinics	number of clinics	OUT
OUT_standard deficiency	standard deficiency	OUT
OUT_provider address	provider address	OUT
OUT_federal provider number	federal provider number	OUT
IN_zip codes	zip codes	IN
OUT_provider zip code	provider zip code	OUT
OUT_provider name	provider name	OUT
OUT_zip code	zip code	OUT
OUT_measure id	measure id	OUT
OUT_location	location	OUT
OUT_inspection cycle	inspection cycle	OUT
OUT_city	city	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_deficiency corrected	deficiency corrected	OUT
OUT_location name	location name	OUT
OUT_correction date	correction date	OUT
OUT_complaint deficiency	complaint deficiency	OUT
OUT_unknown age	unknown age	OUT
OUT_processing date	processing date	OUT
OUT_fenchone	fenchone	OUT
OUT_laboratory type is state health dept	laboratory type is state health dept	OUT
OUT_site name	site name	OUT
OUT_survey date	survey date	OUT
OUT_hours friday	hours friday	OUT
OUT_incident address street number	incident address street number	OUT
OUT_state	state	OUT
OUT_65 to 69 years old	65 to 69 years old	OUT
OUT_refugee clinic patients	refugee clinic patients	OUT
OUT_complaint number	complaint number	OUT
OUT_incident address	incident address	OUT
OUT_35 to 39 years old	35 to 39 years old	OUT
OUT_50 to 54 years old	50 to 54 years old	OUT
OUT_limonene	limonene	OUT
OUT_recipient postal code	recipient postal code	OUT
OUT_total amount of payment us dollars	total amount of payment us dollars	OUT
OUT_fertility rate 2004 upper ci	fertility rate 2004 upper ci	OUT
OUT_fertility rate 2005 upper ci	fertility rate 2005 upper ci	OUT
