stc_label	sentence	category
87_wic_(women_infant_ch	wic (women infant children's) program locations utah	Table
OUT_state	state	OUT
OUT_incident address zip	incident address zip	OUT
OUT_# of patients who received appropriate treatment	# of patients who received appropriate treatment	OUT
OUT_tb clinic patients	tb clinic patients	OUT
OUT_total performance score	total performance score	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
IN_street address	street address	IN
IN_phone number	phone number	IN
OUT_area name	area name	OUT
OUT_measure description	measure description	OUT
OUT_location	location	OUT
IN_city	city	IN
OUT_processing date	processing date	OUT
OUT_total # of diabetes patients	total # of diabetes patients	OUT
IN_zip codes	zip codes	IN
OUT_community area name	community area name	OUT
OUT_zip code	zip code	OUT
OUT_provider city	provider city	OUT
OUT_provider address	provider address	OUT
OUT_provider state	provider state	OUT
OUT_isoborneol	isoborneol	OUT
OUT_shortage of clinical staff	shortage of clinical staff	OUT
OUT_hospital location	hospital location	OUT
OUT_inspection cycle	inspection cycle	OUT
OUT_provider zip code	provider zip code	OUT
OUT_hospital	hospital	OUT
OUT_hospital name	hospital name	OUT
OUT_community area number	community area number	OUT
OUT_deficiency corrected	deficiency corrected	OUT
OUT_st	st	OUT
OUT_national avg total performance score	national avg total performance score	OUT
OUT_community area	community area	OUT
OUT_deficiency prefix	deficiency prefix	OUT
IN_municipalities	municipalities	IN
OUT_location 1	location 1	OUT
OUT_central line days	central line days	OUT
OUT_catheter days	catheter days	OUT
OUT_county	county	OUT
IN_counties	counties	IN
OUT_observed infections	observed infections	OUT
OUT_sir icon	sir icon	OUT
OUT_2016 sir	2016 sir	OUT
OUT_predicted infections	predicted infections	OUT
IN_counties in utah	counties in utah	IN
OUT_bbl	bbl	OUT
OUT_idaho	idaho	OUT
OUT_virginia	virginia	OUT
OUT_arkansas	arkansas	OUT
OUT_georgia	georgia	OUT
OUT_tennessee	tennessee	OUT
OUT_south carolina	south carolina	OUT
OUT_average age of death	average age of death	OUT
OUT_65 to 69 years old	65 to 69 years old	OUT
OUT_cms certification number	cms certification number	OUT
OUT_80 to 84 years old	80 to 84 years old	OUT
OUT_45 to 49 years old	45 to 49 years old	OUT
OUT_recipient city	recipient city	OUT
OUT_physician name suffix	physician name suffix	OUT
OUT_physician last name	physician last name	OUT
OUT_physician specialty	physician specialty	OUT
OUT_physician primary type	physician primary type	OUT
OUT_applicable manufacturer or applicable gpo making payment country	applicable manufacturer or applicable gpo making payment country	OUT
OUT_recipient province	recipient province	OUT
OUT_applicable manufacturer or applicable gpo making payment name	applicable manufacturer or applicable gpo making payment name	OUT
OUT_applicable manufacturer or applicable gpo making payment state	applicable manufacturer or applicable gpo making payment state	OUT
OUT_applicable manufacturer or applicable gpo making payment id	applicable manufacturer or applicable gpo making payment id	OUT
OUT_5 to 9 years old	5 to 9 years old	OUT
OUT_drug cost	drug cost	OUT
OUT_fertility rate 1999 lower ci	fertility rate 1999 lower ci	OUT
OUT_fertility rate 2003	fertility rate 2003	OUT
