stc_label	sentence	category
75_strategic_measure_nu	strategic measure_number of city-supported fresh food access points	Table
OUT_incident address borough	incident address borough	OUT
OUT_# of patients who received appropriate treatment	# of patients who received appropriate treatment	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_website	website	OUT
OUT_primary site	primary site	OUT
OUT_incident address street number	incident address street number	OUT
OUT_measure description	measure description	OUT
IN_address	address	IN
OUT_street address	street address	OUT
OUT_longitude	longitude	OUT
OUT_state	state	OUT
OUT_survey date	survey date	OUT
IN_location name	location name	IN
OUT_location	location	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_planning regions	planning regions	OUT
OUT_weighted clinical process of care domain score	weighted clinical process of care domain score	OUT
IN_city	city	IN
OUT_total # of diabetes patients	total # of diabetes patients	OUT
OUT_facility name	facility name	OUT
OUT_footnote	footnote	OUT
OUT_full address	full address	OUT
OUT_processing date	processing date	OUT
IN_access point type	access point type	IN
OUT_provider name	provider name	OUT
OUT_provider address	provider address	OUT
OUT_bin	bin	OUT
OUT_patient days	patient days	OUT
OUT_number of clinics	number of clinics	OUT
OUT_complaint deficiency	complaint deficiency	OUT
OUT_zip codes	zip codes	OUT
OUT_hospital	hospital	OUT
OUT_community area name	community area name	OUT
OUT_zip code	zip code	OUT
OUT_hospital location	hospital location	OUT
OUT_hospital name	hospital name	OUT
OUT_utah house districts	utah house districts	OUT
OUT_community area	community area	OUT
OUT_deficiency prefix	deficiency prefix	OUT
OUT_municipalities	municipalities	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_number of all beds	number of all beds	OUT
OUT_location 1	location 1	OUT
OUT_country region	country region	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_central line days	central line days	OUT
OUT_catheter days	catheter days	OUT
OUT_county	county	OUT
OUT_predicted infections	predicted infections	OUT
OUT_sir icon	sir icon	OUT
OUT_lat	lat	OUT
OUT_school districts	school districts	OUT
OUT_2016 sir	2016 sir	OUT
OUT_counties	counties	OUT
OUT_unknown age	unknown age	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_massachusetts	massachusetts	OUT
OUT_wyoming	wyoming	OUT
OUT_fenchone	fenchone	OUT
OUT_vermont	vermont	OUT
OUT_arizona	arizona	OUT
OUT_wisconsin	wisconsin	OUT
OUT_below poverty level	below poverty level	OUT
OUT_new hampshire	new hampshire	OUT
OUT_minnesota	minnesota	OUT
OUT_new mexico	new mexico	OUT
OUT_iowa	iowa	OUT
OUT_maine	maine	OUT
OUT_south dakota	south dakota	OUT
OUT_percent female	percent female	OUT
OUT_shape st le	shape st le	OUT
OUT_2015 deaths	2015 deaths	OUT
