stc_label	sentence	category
45_listing_of_senior_ce	listing of senior centers	Table
OUT_facility name	facility name	OUT
OUT_provider city	provider city	OUT
OUT_city	city	OUT
OUT_provider name	provider name	OUT
IN_planning regions	planning regions	IN
OUT_provider address	provider address	OUT
OUT_hospital name	hospital name	OUT
OUT_location name	location name	OUT
IN_town index	town index	IN
OUT_location	location	OUT
OUT_zip	zip	OUT
IN_zip code	zip code	IN
OUT_provider state	provider state	OUT
OUT_correction date	correction date	OUT
OUT_street address	street address	OUT
OUT_wards	wards	OUT
OUT_community area	community area	OUT
IN_st	st	IN
OUT_deficiency prefix	deficiency prefix	OUT
OUT_site name	site name	OUT
OUT_access point type	access point type	OUT
IN_location 1	location 1	IN
OUT_inspection cycle	inspection cycle	OUT
OUT_county	county	OUT
OUT_measure id	measure id	OUT
IN_counties	counties	IN
OUT_survey date	survey date	OUT
OUT_community board	community board	OUT
OUT_incident address zip	incident address zip	OUT
OUT_bbl	bbl	OUT
OUT_utah	utah	OUT
OUT_deficiency corrected	deficiency corrected	OUT
OUT_rhode island	rhode island	OUT
OUT_arkansas	arkansas	OUT
OUT_connecticut	connecticut	OUT
OUT_illinois	illinois	OUT
OUT_texas	texas	OUT
OUT_fips	fips	OUT
OUT_website	website	OUT
OUT_measure description	measure description	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_incident address borough	incident address borough	OUT
OUT_state	state	OUT
OUT_incident address	incident address	OUT
OUT_complaint type 311	complaint type 311	OUT
OUT_hours	hours	OUT
OUT_physician ownership transaction id	physician ownership transaction id	OUT
OUT_physician middle name	physician middle name	OUT
OUT_recipient country	recipient country	OUT
OUT_50 to 54 years old	50 to 54 years old	OUT
IN_fax #	fax #	IN
OUT_physician last name	physician last name	OUT
OUT_recipient zip code	recipient zip code	OUT
OUT_recipient state	recipient state	OUT
OUT_dispute status for publication	dispute status for publication	OUT
OUT_applicable manufacturer or applicable gpo making payment state	applicable manufacturer or applicable gpo making payment state	OUT
