stc_label	sentence	category
21_average_age_at_death	average age at death in travis county by zip code, 2011-2015	Table
OUT_2010 deaths	2010 deaths	OUT
OUT_percent male	percent male	OUT
OUT_fips	fips	OUT
OUT_new hampshire	new hampshire	OUT
OUT_ohio	ohio	OUT
OUT_minnesota	minnesota	OUT
OUT_texas	texas	OUT
OUT_maryland	maryland	OUT
OUT_wisconsin	wisconsin	OUT
OUT_missouri	missouri	OUT
OUT_florida	florida	OUT
OUT_new york	new york	OUT
OUT_oregon	oregon	OUT
OUT_counties	counties	OUT
OUT_counties in utah	counties in utah	OUT
OUT_county	county	OUT
OUT_community area	community area	OUT
OUT_massachusetts	massachusetts	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_access type	access type	OUT
IN_zip code	zip code	IN
OUT_provider zip code	provider zip code	OUT
OUT_province state	province state	OUT
OUT_school districts	school districts	OUT
OUT_2016 sir	2016 sir	OUT
OUT_deficiency description	deficiency description	OUT
OUT_2016 deaths	2016 deaths	OUT
OUT_predicted infections	predicted infections	OUT
OUT_bbl	bbl	OUT
OUT_zip	zip	OUT
OUT_zip codes	zip codes	OUT
OUT_observed infections	observed infections	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_sir icon	sir icon	OUT
OUT_municipalities	municipalities	OUT
OUT_2010 senate districts	2010 senate districts	OUT
OUT_latitude	latitude	OUT
OUT_shape st ar	shape st ar	OUT
OUT_central line days	central line days	OUT
OUT_hospital name	hospital name	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_st	st	OUT
OUT_community areas	community areas	OUT
OUT_location 1	location 1	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_area name	area name	OUT
OUT_comparison interpretation	comparison interpretation	OUT
OUT_number of clinics	number of clinics	OUT
OUT_complaint deficiency	complaint deficiency	OUT
OUT_provider name	provider name	OUT
OUT_patient days	patient days	OUT
OUT_city	city	OUT
OUT_location	location	OUT
OUT_bin	bin	OUT
OUT_street address	street address	OUT
OUT_phone number	phone number	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_address	address	OUT
OUT_phone	phone	OUT
OUT_primary site	primary site	OUT
OUT_website	website	OUT
IN_average age of death	average age of death	IN
OUT_measure description	measure description	OUT
OUT_staffing rating	staffing rating	OUT
OUT_recurrence days	recurrence days	OUT
OUT_state	state	OUT
OUT_65 to 69 years old	65 to 69 years old	OUT
OUT_refugee clinic patients	refugee clinic patients	OUT
OUT_complaint number	complaint number	OUT
OUT_rn staffing rating	rn staffing rating	OUT
OUT_hours	hours	OUT
OUT_50 to 54 years old	50 to 54 years old	OUT
OUT_limonene	limonene	OUT
OUT_recipient zip code	recipient zip code	OUT
OUT_physician primary type	physician primary type	OUT
OUT_dispute status for publication	dispute status for publication	OUT
OUT_date of payment	date of payment	OUT
