stc_label	sentence	category
72_statewide_map_of_dcf	statewide map of dcf offices & facilities	Table
OUT_boundaries - zip codes	boundaries - zip codes	OUT
OUT_location	location	OUT
IN_full address	full address	IN
OUT_location name	location name	OUT
IN_planning regions	planning regions	IN
OUT_site address	site address	OUT
IN_zip code	zip code	IN
OUT_city	city	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_provider city	provider city	OUT
OUT_hospital location	hospital location	OUT
OUT_provider state	provider state	OUT
OUT_federal provider number	federal provider number	OUT
OUT_zip	zip	OUT
OUT_hospital name	hospital name	OUT
IN_town index	town index	IN
OUT_latitude	latitude	OUT
OUT_correction date	correction date	OUT
OUT_central line days	central line days	OUT
OUT_wards	wards	OUT
OUT_community area	community area	OUT
OUT_location 1	location 1	OUT
OUT_census tracts	census tracts	OUT
OUT_st	st	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_inspection cycle	inspection cycle	OUT
IN_main phone	main phone	IN
OUT_catheter days	catheter days	OUT
OUT_council district	council district	OUT
OUT_county	county	OUT
OUT_deficiency tag number	deficiency tag number	OUT
OUT_2016 sir	2016 sir	OUT
IN_counties	counties	IN
OUT_deficiency description	deficiency description	OUT
OUT_primary site	primary site	OUT
OUT_number of ventilators in facility	number of ventilators in facility	OUT
OUT_observed infections	observed infections	OUT
OUT_measure id	measure id	OUT
OUT_bin	bin	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_bbl	bbl	OUT
OUT_area name	area name	OUT
OUT_wyoming	wyoming	OUT
OUT_north dakota	north dakota	OUT
OUT_iowa	iowa	OUT
OUT_north carolina	north carolina	OUT
IN_parking	parking	IN
OUT_fips	fips	OUT
OUT_website	website	OUT
OUT_fenchone	fenchone	OUT
OUT_measure description	measure description	OUT
OUT_incident address borough	incident address borough	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_begin date	begin date	OUT
OUT_l- fenchone	l- fenchone	OUT
OUT_begin time	begin time	OUT
OUT_65 to 69 years old	65 to 69 years old	OUT
OUT_refugee clinic patients	refugee clinic patients	OUT
OUT_80 to 84 years old	80 to 84 years old	OUT
OUT_45 to 49 years old	45 to 49 years old	OUT
IN_fax	fax	IN
OUT_physician specialty	physician specialty	OUT
OUT_form of payment or transfer of value	form of payment or transfer of value	OUT
