stc_label	sentence	category
27_children_entering_dc	children entering dcf placement: annual trend by age group	Table
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_month	month	OUT
OUT_date time	date time	OUT
OUT_adm month	adm month	OUT
IN_data as of	data as of	IN
OUT_study phase	study phase	OUT
OUT_organization	organization	OUT
IN_therapeutic foster care	therapeutic foster care	IN
OUT_language	language	OUT
OUT_terpinolene	terpinolene	OUT
OUT_small area code	small area code	OUT
IN_foster care	foster care	IN
OUT_color	color	OUT
OUT_community registry	community registry	OUT
IN_group home	group home	IN
OUT_rate	rate	OUT
OUT_pulegol	pulegol	OUT
OUT_intake type	intake type	OUT
IN_residential	residential	IN
OUT_state name	state name	OUT
IN_relative care	relative care	IN
OUT_number of programs	number of programs	OUT
OUT_month year	month year	OUT
OUT_animal type	animal type	OUT
OUT_2010 box elder	2010 box elder	OUT
OUT_year	year	OUT
IN_demographic type	demographic type	IN
OUT_2013 box elder	2013 box elder	OUT
IN_special study	special study	IN
OUT_check out da	check out da	OUT
OUT_zoning review cases data	zoning review cases data	OUT
OUT_last name	last name	OUT
OUT_age group	age group	OUT
OUT_calls	calls	OUT
OUT_2007 box elder	2007 box elder	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_description of dog	description of dog	OUT
OUT_county name	county name	OUT
IN_shelter	shelter	IN
OUT_enrollment status - newly enrolled	enrollment status - newly enrolled	OUT
OUT_network	network	OUT
OUT_id	id	OUT
OUT_name	name	OUT
OUT_employee category	employee category	OUT
OUT_age upon intake	age upon intake	OUT
OUT_single member council districts	single member council districts	OUT
OUT_pos category	pos category	OUT
OUT_terpineol	terpineol	OUT
OUT_unemployment	unemployment	OUT
IN_demographic	demographic	IN
OUT_no high school diploma	no high school diploma	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_sex	sex	OUT
OUT_last	last	OUT
OUT_drug type	drug type	OUT
OUT_town	town	OUT
OUT_enrollees - gender	enrollees - gender	OUT
OUT_demographics	demographics	OUT
OUT_manner of death	manner of death	OUT
OUT_source	source	OUT
OUT_oct- dec denominator	oct- dec denominator	OUT
OUT_county fips code	county fips code	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
OUT_ab total paid cases	ab total paid cases	OUT
OUT_count of suicides	count of suicides	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_notes	notes	OUT
OUT_ethnicity	ethnicity	OUT
OUT_fiscal year	fiscal year	OUT
OUT_services per beneficiary	services per beneficiary	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_total enrollment	total enrollment	OUT
IN_independent living	independent living	IN
OUT_2013 carbon	2013 carbon	OUT
OUT_office visit type	office visit type	OUT
OUT_2012 carbon	2012 carbon	OUT
OUT_total plan selections	total plan selections	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_organization name	organization name	OUT
OUT_2011 us	2011 us	OUT
OUT_death rate for suicide	death rate for suicide	OUT
OUT_2006	2006	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_cost per beneficiary	cost per beneficiary	OUT
OUT_plan selections	plan selections	OUT
OUT_2010 us	2010 us	OUT
OUT_services rendered	services rendered	OUT
OUT_title	title	OUT
IN_total entry	total entry	IN
OUT_provider other organization name	provider other organization name	OUT
OUT_type	type	OUT
OUT_2008 us	2008 us	OUT
OUT_fy month order	fy month order	OUT
OUT_program year	program year	OUT
OUT_activity date	activity date	OUT
OUT_minutes	minutes	OUT
OUT_2010 duchesne	2010 duchesne	OUT
OUT_ab total maintenance payments	ab total maintenance payments	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_2007	2007	OUT
OUT_2007 duchesne	2007 duchesne	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_2003	2003	OUT
OUT_dme	dme	OUT
OUT_birth rate	birth rate	OUT
OUT_submitted data	submitted data	OUT
OUT_condition	condition	OUT
OUT_amount paid	amount paid	OUT
OUT_years averaged	years averaged	OUT
OUT_total provider payment 25	total provider payment 25	OUT
OUT_amount	amount	OUT
OUT_percent 2008	percent 2008	OUT
OUT_unit values	unit values	OUT
OUT_births 2003	births 2003	OUT
OUT_fertility rate 2006	fertility rate 2006	OUT
OUT_percent 2003	percent 2003	OUT
OUT_fertility rate 2002	fertility rate 2002	OUT
OUT_percent 2005 lower ci	percent 2005 lower ci	OUT
OUT_fertility rate 2002 upper ci	fertility rate 2002 upper ci	OUT
OUT_fertility rate 2005 lower ci	fertility rate 2005 lower ci	OUT
OUT_fertility rate 2003 lower ci	fertility rate 2003 lower ci	OUT
OUT_5 to 9 years old	5 to 9 years old	OUT
OUT_record type	record type	OUT
OUT_serial number	serial number	OUT
OUT_vendor	vendor	OUT
OUT_covered recipient type	covered recipient type	OUT
OUT_limonene	limonene	OUT
OUT_applicable manufacturer or applicable gpo making payment state	applicable manufacturer or applicable gpo making payment state	OUT
OUT_applicable manufacturer or applicable gpo making payment country	applicable manufacturer or applicable gpo making payment country	OUT
OUT_physician profile id	physician profile id	OUT
OUT_legal business name	legal business name	OUT
OUT_physician last name	physician last name	OUT
OUT_fax #	fax #	OUT
OUT_55 to 59 years old	55 to 59 years old	OUT
OUT_recipient country	recipient country	OUT
OUT_fax	fax	OUT
OUT_hours	hours	OUT
OUT_cms certification number	cms certification number	OUT
OUT_incident address	incident address	OUT
OUT_average age of death	average age of death	OUT
OUT_shape st le	shape st le	OUT
OUT_below poverty level	below poverty level	OUT
OUT_begin date	begin date	OUT
OUT_iowa	iowa	OUT
OUT_new mexico	new mexico	OUT
OUT_wisconsin	wisconsin	OUT
OUT_new jersey	new jersey	OUT
OUT_new hampshire	new hampshire	OUT
OUT_connecticut	connecticut	OUT
OUT_vermont	vermont	OUT
OUT_louisiana	louisiana	OUT
OUT_shape st ar	shape st ar	OUT
OUT_counties in utah	counties in utah	OUT
OUT_sir icon	sir icon	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_counties	counties	OUT
OUT_2016 sir	2016 sir	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_county	county	OUT
OUT_predicted infections	predicted infections	OUT
OUT_deficiency tag number	deficiency tag number	OUT
OUT_measure id	measure id	OUT
IN_hospital	hospital	IN
OUT_provider zip code	provider zip code	OUT
OUT_zip code	zip code	OUT
OUT_wards	wards	OUT
OUT_2010 senate districts	2010 senate districts	OUT
OUT_score	score	OUT
OUT_location 1	location 1	OUT
OUT_municipalities	municipalities	OUT
OUT_survey type	survey type	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_catheter days	catheter days	OUT
OUT_access point type	access point type	OUT
OUT_comparison interpretation	comparison interpretation	OUT
OUT_latitude	latitude	OUT
OUT_provider state	provider state	OUT
OUT_census tracts	census tracts	OUT
OUT_location 2	location 2	OUT
OUT_zip codes	zip codes	OUT
OUT_zip code 2	zip code 2	OUT
OUT_address	address	OUT
OUT_hospital location	hospital location	OUT
OUT_phone	phone	OUT
OUT_phone number	phone number	OUT
OUT_city	city	OUT
OUT_facility name	facility name	OUT
OUT_street address	street address	OUT
OUT_measure name	measure name	OUT
OUT_procedures performed	procedures performed	OUT
OUT_location	location	OUT
OUT_primary site	primary site	OUT
OUT_city 1	city 1	OUT
OUT_provider business address	provider business address	OUT
OUT_unweighted normalized efficiency domain score	unweighted normalized efficiency domain score	OUT
OUT_unweighted normalized clinical process of care domain score	unweighted normalized clinical process of care domain score	OUT
OUT_weighted patient experience of care domain score	weighted patient experience of care domain score	OUT
OUT_coordinates	coordinates	OUT
OUT_laboratory type is state health dept	laboratory type is state health dept	OUT
OUT_state	state	OUT
