stc_label	sentence	category
55_numbers_and_rates_of	numbers and rates of substance-related fatalities in nova scotia	Table
OUT_prostate cancer in males	prostate cancer in males	OUT
OUT_infant mortality rate	infant mortality rate	OUT
OUT_independent living	independent living	OUT
OUT_ethnicity	ethnicity	OUT
OUT_food insecure percentage	food insecure percentage	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_2008 box elder	2008 box elder	OUT
OUT_2016	2016	OUT
OUT_demographics	demographics	OUT
IN_manner of death	manner of death	IN
OUT_years of potential life lost rate for total population	years of potential life lost rate for total population	OUT
OUT_a- cedrene	a- cedrene	OUT
OUT_diabetes rate	diabetes rate	OUT
IN_sex	sex	IN
OUT_2006	2006	OUT
OUT_total numerator	total numerator	OUT
OUT_2007 carbon	2007 carbon	OUT
OUT_outlier	outlier	OUT
OUT_census tract population	census tract population	OUT
OUT_2011	2011	OUT
OUT_2018	2018	OUT
OUT_deaths	deaths	OUT
OUT_2010	2010	OUT
OUT_2009 us	2009 us	OUT
OUT_2008 us	2008 us	OUT
OUT_2017	2017	OUT
OUT_special study	special study	OUT
IN_year	year	IN
OUT_health care provider	health care provider	OUT
OUT_animal type	animal type	OUT
OUT_2008	2008	OUT
OUT_animal id	animal id	OUT
IN_health zone of residence	health zone of residence	IN
OUT_1990 life expectancy	1990 life expectancy	OUT
OUT_2007 duchesne	2007 duchesne	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_community registry	community registry	OUT
OUT_2008 duchesne	2008 duchesne	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_residents weekly all deaths	residents weekly all deaths	OUT
OUT_cases 2011	cases 2011	OUT
OUT_adm year	adm year	OUT
IN_month	month	IN
OUT_the geom	the geom	OUT
OUT_total critical	total critical	OUT
IN_frequency	frequency	IN
OUT_census tract	census tract	OUT
OUT_cases 2007	cases 2007	OUT
OUT_cases 2010	cases 2010	OUT
OUT_description of dog	description of dog	OUT
OUT_rate	rate	OUT
OUT_month year	month year	OUT
OUT_cases 2009	cases 2009	OUT
OUT_end time period	end time period	OUT
