stc_label	sentence	category
50_montopolis_neighborh	montopolis neighborhood center	Table
OUT_foster care	foster care	OUT
OUT_group home	group home	OUT
OUT_relative care	relative care	OUT
IN_neighborhood planning areas	neighborhood planning areas	IN
OUT_year	year	OUT
OUT_sex upon intake	sex upon intake	OUT
OUT_2010 box elder	2010 box elder	OUT
IN_community registry	community registry	IN
OUT_special study	special study	OUT
OUT_first name	first name	OUT
OUT_color	color	OUT
OUT_language	language	OUT
OUT_2012 box elder	2012 box elder	OUT
OUT_2017	2017	OUT
OUT_month	month	OUT
OUT_age group	age group	OUT
OUT_check out da	check out da	OUT
OUT_the geom	the geom	OUT
OUT_adm year	adm year	OUT
OUT_beginning time period	beginning time period	OUT
OUT_std clinic patients	std clinic patients	OUT
OUT_pe desc	pe desc	OUT
OUT_shelter	shelter	OUT
OUT_date time	date time	OUT
OUT_adm month	adm month	OUT
OUT_age	age	OUT
OUT_health care provider	health care provider	OUT
OUT_id	id	OUT
OUT_population	population	OUT
OUT_age upon intake	age upon intake	OUT
OUT_2018	2018	OUT
OUT_gender	gender	OUT
OUT_b- caryophyllene	b- caryophyllene	OUT
OUT_b- pinene	b- pinene	OUT
OUT_# deaths for total population	# deaths for total population	OUT
OUT_demographic	demographic	OUT
OUT_state name	state name	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_no high school diploma	no high school diploma	OUT
OUT_sex	sex	OUT
OUT_demographics	demographics	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_manner of death	manner of death	OUT
OUT_mean annual frequency	mean annual frequency	OUT
IN_zoning review cases data	zoning review cases data	IN
OUT_last name	last name	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_calls	calls	OUT
OUT_enrollment status - previously enrolled	enrollment status - previously enrolled	OUT
OUT_count of suicides	count of suicides	OUT
OUT_enrollment status - newly enrolled	enrollment status - newly enrolled	OUT
OUT_fiscal quarter key	fiscal quarter key	OUT
OUT_intake condition	intake condition	OUT
OUT_name	name	OUT
OUT_2013 carbon	2013 carbon	OUT
OUT_2015	2015	OUT
IN_single member council districts	single member council districts	IN
OUT_number of prescriptions	number of prescriptions	OUT
OUT_food insecure percentage	food insecure percentage	OUT
OUT_total rate	total rate	OUT
