stc_label	sentence	category
84_utah_nursing_home_st	utah nursing home star ratings medicare	Table
OUT_shortage of nursing staff	shortage of nursing staff	OUT
IN_health inspection rating	health inspection rating	IN
OUT_incident address borough	incident address borough	OUT
OUT_longitude	longitude	OUT
IN_overall rating	overall rating	IN
OUT_city	city	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_total # of diabetes patients	total # of diabetes patients	OUT
OUT_website	website	OUT
OUT_provider city	provider city	OUT
OUT_provider zip code	provider zip code	OUT
OUT_provider name	provider name	OUT
OUT_provider address	provider address	OUT
OUT_zip code	zip code	OUT
OUT_provider state	provider state	OUT
OUT_bin	bin	OUT
IN_staffing rating	staffing rating	IN
IN_zip codes	zip codes	IN
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_site languages	site languages	OUT
OUT_processing date	processing date	OUT
OUT_community area name	community area name	OUT
OUT_hospital name	hospital name	OUT
OUT_latitude	latitude	OUT
OUT_shape st ar	shape st ar	OUT
OUT_hours saturday	hours saturday	OUT
OUT_community area number	community area number	OUT
OUT_st	st	OUT
OUT_borough	borough	OUT
OUT_measure id	measure id	OUT
OUT_community area	community area	OUT
OUT_tb clinic patients	tb clinic patients	OUT
IN_municipalities	municipalities	IN
OUT_deficiency tag number	deficiency tag number	OUT
OUT_camphor	camphor	OUT
OUT_county	county	OUT
IN_location 1	location 1	IN
IN_school districts	school districts	IN
OUT_deficiency category	deficiency category	OUT
IN_counties	counties	IN
OUT_bbl	bbl	OUT
OUT_vermont	vermont	OUT
OUT_below poverty level	below poverty level	OUT
OUT_state	state	OUT
OUT_mississippi	mississippi	OUT
OUT_georgia	georgia	OUT
OUT_illinois	illinois	OUT
OUT_maine	maine	OUT
OUT_new hampshire	new hampshire	OUT
OUT_kentucky	kentucky	OUT
OUT_fips	fips	OUT
OUT_shortage of clinical staff	shortage of clinical staff	OUT
OUT_average age of death	average age of death	OUT
OUT_less than 5 years old	less than 5 years old	OUT
OUT_refugee clinic patients	refugee clinic patients	OUT
OUT_complaint number	complaint number	OUT
OUT_65 to 69 years old	65 to 69 years old	OUT
IN_rn staffing rating	rn staffing rating	IN
OUT_60 to 64 years old	60 to 64 years old	OUT
OUT_recipient country	recipient country	OUT
OUT_physician primary type	physician primary type	OUT
OUT_research transaction id	research transaction id	OUT
OUT_total amount of payment us dollars	total amount of payment us dollars	OUT
OUT_20 to 24 years old	20 to 24 years old	OUT
OUT_submitting applicable manufacturer or applicable gpo name	submitting applicable manufacturer or applicable gpo name	OUT
OUT_covered recipient type	covered recipient type	OUT
OUT_fertility rate 2002 lower ci	fertility rate 2002 lower ci	OUT
OUT_serial number	serial number	OUT
OUT_fertility rate 2003	fertility rate 2003	OUT
OUT_fertility rate 2006 upper ci	fertility rate 2006 upper ci	OUT
OUT_fertility rate 2009 upper ci	fertility rate 2009 upper ci	OUT
OUT_fertility rate 2005 upper ci	fertility rate 2005 upper ci	OUT
OUT_percent 2004 lower ci	percent 2004 lower ci	OUT
OUT_percent 2006 lower ci	percent 2006 lower ci	OUT
OUT_fertility rate 2001	fertility rate 2001	OUT
OUT_births 2009	births 2009	OUT
