stc_label	sentence	category
22_average_annual_numbe	average annual numbers and rates of accident fatalities in ns, by sex and age group	Table
OUT_2009 us	2009 us	OUT
OUT_2011	2011	OUT
OUT_2007 us	2007 us	OUT
OUT_total denominator	total denominator	OUT
OUT_1990 life expectancy	1990 life expectancy	OUT
OUT_2010 us	2010 us	OUT
OUT_2013 us	2013 us	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_2012 us	2012 us	OUT
OUT_2009	2009	OUT
OUT_2010 carbon	2010 carbon	OUT
OUT_2011 us	2011 us	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_2009 box elder	2009 box elder	OUT
OUT_check in dat	check in dat	OUT
OUT_independent living	independent living	OUT
OUT_census tract	census tract	OUT
OUT_food insecure population	food insecure population	OUT
OUT_2008 box elder	2008 box elder	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
IN_sex	sex	IN
OUT_diabetes rate	diabetes rate	OUT
OUT_stroke	stroke	OUT
OUT_cases 2009	cases 2009	OUT
OUT_race	race	OUT
OUT_2005	2005	OUT
OUT_region	region	OUT
OUT_gender	gender	OUT
OUT_deaths	deaths	OUT
OUT_id	id	OUT
OUT_age	age	OUT
OUT_veteran status	veteran status	OUT
IN_age group	age group	IN
OUT_2011 box elder	2011 box elder	OUT
OUT_2007 box elder	2007 box elder	OUT
OUT_health care provider	health care provider	OUT
OUT_geraniol	geraniol	OUT
OUT_year	year	OUT
OUT_breed	breed	OUT
OUT_pulegol	pulegol	OUT
OUT_group home	group home	OUT
OUT_community registry	community registry	OUT
OUT_color	color	OUT
OUT_found location	found location	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_low birth weight	low birth weight	OUT
OUT_unknown	unknown	OUT
OUT_beginning time period	beginning time period	OUT
OUT_adm month	adm month	OUT
OUT_date time	date time	OUT
OUT_agency	agency	OUT
OUT_study phase	study phase	OUT
IN_years averaged	years averaged	IN
OUT_number of employees	number of employees	OUT
OUT_b- caryophyllene	b- caryophyllene	OUT
OUT_reporting period	reporting period	OUT
OUT_small area code	small area code	OUT
OUT_state name	state name	OUT
OUT_month year	month year	OUT
IN_mean annual frequency	mean annual frequency	IN
OUT_last name	last name	OUT
OUT_warning	warning	OUT
OUT_first	first	OUT
OUT_calls	calls	OUT
OUT_county name	county name	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_enrollment status - newly enrolled	enrollment status - newly enrolled	OUT
OUT_name	name	OUT
OUT_network	network	OUT
OUT_intake condition	intake condition	OUT
OUT_name of study	name of study	OUT
OUT_enrollees - age	enrollees - age	OUT
OUT_single member council districts	single member council districts	OUT
OUT_ab other living arrangements - cases	ab other living arrangements - cases	OUT
OUT_last	last	OUT
OUT_fiscal year end	fiscal year end	OUT
OUT_ab boarding homes - dds - cases	ab boarding homes - dds - cases	OUT
OUT_percent 2009	percent 2009	OUT
OUT_county fips code	county fips code	OUT
OUT_fiscal year	fiscal year	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_fertility rate 2002	fertility rate 2002	OUT
OUT_fertility rate 2009 upper ci	fertility rate 2009 upper ci	OUT
OUT_fertility rate 2006 upper ci	fertility rate 2006 upper ci	OUT
OUT_total plan selections	total plan selections	OUT
OUT_percent 2005	percent 2005	OUT
OUT_organization name	organization name	OUT
OUT_department name	department name	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_date opened	date opened	OUT
OUT_ab boarding homes - other payments	ab boarding homes - other payments	OUT
OUT_title	title	OUT
OUT_total capacity	total capacity	OUT
OUT_minutes	minutes	OUT
OUT_ab total maintenance payments	ab total maintenance payments	OUT
OUT_deleted	deleted	OUT
OUT_last update	last update	OUT
OUT_resident access to testing in facility	resident access to testing in facility	OUT
OUT_any current supply of surgical masks	any current supply of surgical masks	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_required documents	required documents	OUT
OUT_billing npi	billing npi	OUT
OUT_total provider payment 50	total provider payment 50	OUT
OUT_expiration date	expiration date	OUT
OUT_total provider payment 25	total provider payment 25	OUT
OUT_amount	amount	OUT
OUT_payment type	payment type	OUT
OUT_55 to 59 years old	55 to 59 years old	OUT
OUT_any current supply of eye protection	any current supply of eye protection	OUT
OUT_serial number	serial number	OUT
OUT_vendor	vendor	OUT
OUT_submitting applicable manufacturer or applicable gpo name	submitting applicable manufacturer or applicable gpo name	OUT
OUT_delay in publication of research payment indicator	delay in publication of research payment indicator	OUT
OUT_dispute status for publication	dispute status for publication	OUT
OUT_store type	store type	OUT
OUT_average age of death	average age of death	OUT
OUT_rn staffing rating	rn staffing rating	OUT
OUT_2010 deaths	2010 deaths	OUT
OUT_2012 deaths	2012 deaths	OUT
OUT_2010 population	2010 population	OUT
OUT_2014 deaths	2014 deaths	OUT
OUT_average age	average age	OUT
OUT_percent female	percent female	OUT
OUT_percent male	percent male	OUT
OUT_fips	fips	OUT
OUT_south carolina	south carolina	OUT
OUT_illinois	illinois	OUT
OUT_maine	maine	OUT
OUT_georgia	georgia	OUT
OUT_colorado	colorado	OUT
OUT_new hampshire	new hampshire	OUT
OUT_maryland	maryland	OUT
OUT_pennsylvania	pennsylvania	OUT
OUT_louisiana	louisiana	OUT
OUT_massachusetts	massachusetts	OUT
OUT_unknown age	unknown age	OUT
OUT_counties in utah	counties in utah	OUT
OUT_begin time	begin time	OUT
OUT_lat	lat	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_standard deficiency	standard deficiency	OUT
OUT_counties	counties	OUT
OUT_sir icon	sir icon	OUT
OUT_2016 sir	2016 sir	OUT
OUT_county	county	OUT
OUT_shape st le	shape st le	OUT
OUT_school districts	school districts	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_observed infections	observed infections	OUT
OUT_st	st	OUT
OUT_measure id	measure id	OUT
OUT_hospital	hospital	OUT
OUT_observed bsi	observed bsi	OUT
OUT_deficiency prefix	deficiency prefix	OUT
OUT_2010 senate districts	2010 senate districts	OUT
OUT_community area number	community area number	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_location 1	location 1	OUT
OUT_municipalities	municipalities	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_provider zip code	provider zip code	OUT
OUT_zip	zip	OUT
OUT_zip code	zip code	OUT
OUT_hospital name	hospital name	OUT
OUT_provider address	provider address	OUT
OUT_score	score	OUT
OUT_community area name	community area name	OUT
OUT_provider city	provider city	OUT
OUT_access point type	access point type	OUT
OUT_zip codes	zip codes	OUT
OUT_hospital location	hospital location	OUT
OUT_community areas	community areas	OUT
OUT_utah house districts	utah house districts	OUT
OUT_town index	town index	OUT
OUT_area name	area name	OUT
OUT_facility id	facility id	OUT
OUT_number of clinics	number of clinics	OUT
OUT_site id	site id	OUT
OUT_facility name	facility name	OUT
OUT_city	city	OUT
OUT_location	location	OUT
OUT_hours	hours	OUT
OUT_survey date	survey date	OUT
OUT_measure name	measure name	OUT
OUT_address	address	OUT
