stc_label	sentence	category
17_aid_to_the_blind_pay	aid to the blind payments by the department of social services	Table
IN_ab boarding homes - other - cases	ab boarding homes - other - cases	IN
OUT_rate effective date	rate effective date	OUT
OUT_total expenditure	total expenditure	OUT
OUT_single member council districts	single member council districts	OUT
OUT_intake condition	intake condition	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_employee category	employee category	OUT
OUT_name	name	OUT
IN_ab other living arrangements - cases	ab other living arrangements - cases	IN
OUT_confirmed	confirmed	OUT
OUT_county name	county name	OUT
OUT_medicaid	medicaid	OUT
OUT_last name	last name	OUT
OUT_mean annual frequency	mean annual frequency	OUT
IN_ab boarding homes - dds - cases	ab boarding homes - dds - cases	IN
IN_date	date	IN
IN_ab total paid cases	ab total paid cases	IN
OUT_state name	state name	OUT
OUT_completion rate - 1 - 2 years	completion rate - 1 - 2 years	OUT
OUT_fiscal quarter end date	fiscal quarter end date	OUT
OUT_menthol	menthol	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_services per beneficiary	services per beneficiary	OUT
OUT_notes	notes	OUT
OUT_fiscal year	fiscal year	OUT
IN_ab total boarding homes - cases	ab total boarding homes - cases	IN
OUT_paid per beneficiary	paid per beneficiary	OUT
OUT_capacity under 3	capacity under 3	OUT
OUT_study phase	study phase	OUT
OUT_completers	completers	OUT
OUT_total enrollment	total enrollment	OUT
OUT_office visit type	office visit type	OUT
IN_ab total boarding homes - payments	ab total boarding homes - payments	IN
IN_ab boarding homes - dds payments	ab boarding homes - dds payments	IN
OUT_org name	org name	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_month	month	OUT
OUT_organization name	organization name	OUT
OUT_department name	department name	OUT
OUT_residents weekly all deaths	residents weekly all deaths	OUT
OUT_research information link	research information link	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_organization	organization	OUT
OUT_found location	found location	OUT
OUT_first name	first name	OUT
OUT_adm count	adm count	OUT
OUT_community registry	community registry	OUT
OUT_date opened	date opened	OUT
OUT_plan selections	plan selections	OUT
OUT_group home	group home	OUT
OUT_health zone of residence	health zone of residence	OUT
IN_ab boarding homes - other payments	ab boarding homes - other payments	IN
OUT_animal type	animal type	OUT
IN_ab overall cost per case	ab overall cost per case	IN
OUT_2010 box elder	2010 box elder	OUT
OUT_eeo category	eeo category	OUT
OUT_2013 box elder	2013 box elder	OUT
OUT_year	year	OUT
OUT_title	title	OUT
OUT_provider other organization name	provider other organization name	OUT
OUT_geraniol	geraniol	OUT
OUT_2011 box elder	2011 box elder	OUT
OUT_primary service to community	primary service to community	OUT
OUT_program year	program year	OUT
IN_ab other living arrangements payments	ab other living arrangements payments	IN
OUT_age group	age group	OUT
OUT_veteran status	veteran status	OUT
OUT_shelter	shelter	OUT
IN_ab total maintenance payments	ab total maintenance payments	IN
OUT_id	id	OUT
OUT_population	population	OUT
OUT_gender	gender	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_outlier	outlier	OUT
OUT_unemployment	unemployment	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_sex	sex	OUT
OUT_total numerator	total numerator	OUT
OUT_demographics	demographics	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_oct- dec denominator	oct- dec denominator	OUT
OUT_count of suicides	count of suicides	OUT
OUT_preclinical research indicator	preclinical research indicator	OUT
OUT_ethnicity	ethnicity	OUT
OUT_general fertility rate	general fertility rate	OUT
OUT_check in dat	check in dat	OUT
OUT_2012 carbon	2012 carbon	OUT
OUT_gonorrhea in males	gonorrhea in males	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_2014	2014	OUT
OUT_death rate for suicide	death rate for suicide	OUT
OUT_2012 us	2012 us	OUT
OUT_2013 us	2013 us	OUT
OUT_email	email	OUT
OUT_2010 us	2010 us	OUT
OUT_total denominator	total denominator	OUT
OUT_2009 us	2009 us	OUT
OUT_childhood lead poisoning	childhood lead poisoning	OUT
OUT_2008 us	2008 us	OUT
OUT_condition	condition	OUT
OUT_2013	2013	OUT
OUT_2010 duchesne	2010 duchesne	OUT
OUT_2008	2008	OUT
OUT_npi	npi	OUT
OUT_2007	2007	OUT
OUT_total provider payment 75	total provider payment 75	OUT
OUT_2009 duchesne	2009 duchesne	OUT
OUT_amount	amount	OUT
OUT_resident access to testing in facility	resident access to testing in facility	OUT
OUT_cases 2009	cases 2009	OUT
OUT_2005	2005	OUT
OUT_any current supply of gloves	any current supply of gloves	OUT
OUT_unit values	unit values	OUT
OUT_combined key	combined key	OUT
OUT_percent 2002	percent 2002	OUT
OUT_percent 2007	percent 2007	OUT
OUT_record id	record id	OUT
OUT_vendor id	vendor id	OUT
OUT_drug cost	drug cost	OUT
OUT_5 to 9 years old	5 to 9 years old	OUT
OUT_vendor	vendor	OUT
OUT_research transaction id	research transaction id	OUT
OUT_fax #	fax #	OUT
OUT_physician name suffix	physician name suffix	OUT
OUT_physician ownership transaction id	physician ownership transaction id	OUT
OUT_store type	store type	OUT
