stc_label	sentence	category
47_medical_marijuana_br	medical marijuana brand registry	Table
OUT_condition	condition	OUT
OUT_total provider payment 75	total provider payment 75	OUT
OUT_dme	dme	OUT
OUT_payment reduction percentage	payment reduction percentage	OUT
OUT_amount	amount	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_dollar amount invested	dollar amount invested	OUT
OUT_practice city name	practice city name	OUT
IN_producer	producer	IN
OUT_any current supply of gowns	any current supply of gowns	OUT
OUT_primary drug	primary drug	OUT
OUT_title	title	OUT
OUT_paid per service	paid per service	OUT
OUT_services rendered	services rendered	OUT
OUT_organization name	organization name	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_fiscal year	fiscal year	OUT
OUT_outpatient interim rates	outpatient interim rates	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_description	description	OUT
OUT_drug type	drug type	OUT
OUT_rx per beneficiary	rx per beneficiary	OUT
OUT_date	date	OUT
OUT_quarter	quarter	OUT
OUT_fiscal year end	fiscal year end	OUT
IN_b- myrcene	b- myrcene	IN
IN_terpineol	terpineol	IN
OUT_ages served	ages served	OUT
OUT_pos category	pos category	OUT
OUT_single member council districts	single member council districts	OUT
OUT_confirmed	confirmed	OUT
OUT_name of study	name of study	OUT
IN_b- terpinene	b- terpinene	IN
OUT_for more information	for more information	OUT
OUT_context of research	context of research	OUT
OUT_intake condition	intake condition	OUT
OUT_fiscal quarter key	fiscal quarter key	OUT
OUT_name	name	OUT
OUT_enrollment status - newly enrolled	enrollment status - newly enrolled	OUT
OUT_county name	county name	OUT
OUT_last name	last name	OUT
OUT_warning	warning	OUT
OUT_mean annual frequency	mean annual frequency	OUT
OUT_state name	state name	OUT
IN_menthol	menthol	IN
IN_b- caryophyllene	b- caryophyllene	IN
OUT_number of employees	number of employees	OUT
OUT_week ending	week ending	OUT
OUT_study phase	study phase	OUT
OUT_date time	date time	OUT
OUT_adm month	adm month	OUT
OUT_record type	record type	OUT
OUT_serial number	serial number	OUT
OUT_month	month	OUT
IN_terpinolene	terpinolene	IN
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_language	language	OUT
OUT_organization	organization	OUT
OUT_first name	first name	OUT
OUT_found location	found location	OUT
OUT_average call to door interval	average call to door interval	OUT
OUT_color	color	OUT
OUT_community registry	community registry	OUT
IN_pulegol	pulegol	IN
OUT_health zone of residence	health zone of residence	OUT
IN_b- eudesmol	b- eudesmol	IN
OUT_sex upon intake	sex upon intake	OUT
IN_carene	carene	IN
OUT_crude prevalence rate	crude prevalence rate	OUT
