stc_label	sentence	category
9_2017_methicillin-res	2017 methicillin-resistant staphylococcus aureus (mrsa) bloodstream infection (bsi) laboratory-identified (labid) events table â€“ critical access hospitals	Table
IN_location 1	location 1	IN
IN_hospital name	hospital name	IN
IN_2010 senate districts	2010 senate districts	IN
IN_counties	counties	IN
IN_sir interpretation	sir interpretation	IN
IN_2010 house districts	2010 house districts	IN
IN_sir icon	sir icon	IN
IN_sir	sir	IN
IN_county	county	IN
IN_patient days	patient days	IN
OUT_number of clinics	number of clinics	OUT
OUT_community area	community area	OUT
OUT_zip codes	zip codes	OUT
IN_observed infections	observed infections	IN
IN_predicted infections	predicted infections	IN
OUT_community area number	community area number	OUT
OUT_facility name	facility name	OUT
IN_benchmark icon	benchmark icon	IN
OUT_borough	borough	OUT
OUT_zip code	zip code	OUT
OUT_colorado	colorado	OUT
OUT_kentucky	kentucky	OUT
OUT_community area name	community area name	OUT
IN_location	location	IN
OUT_facility id	facility id	OUT
OUT_city	city	OUT
OUT_location name	location name	OUT
OUT_longitude	longitude	OUT
OUT_address 1	address 1	OUT
OUT_street address	street address	OUT
OUT_hours saturday	hours saturday	OUT
OUT_address	address	OUT
OUT_community board	community board	OUT
OUT_below poverty level	below poverty level	OUT
OUT_incident address street number	incident address street number	OUT
OUT_hours thursday	hours thursday	OUT
OUT_tb clinic patients	tb clinic patients	OUT
OUT_state	state	OUT
OUT_incident address street name	incident address street name	OUT
OUT_average age of death	average age of death	OUT
OUT_process description	process description	OUT
OUT_incident address	incident address	OUT
OUT_hours	hours	OUT
OUT_recipient city	recipient city	OUT
OUT_physician first name	physician first name	OUT
OUT_physician last name	physician last name	OUT
OUT_recipient zip code	recipient zip code	OUT
OUT_recipient state	recipient state	OUT
OUT_physician primary type	physician primary type	OUT
OUT_applicable manufacturer or applicable gpo making payment country	applicable manufacturer or applicable gpo making payment country	OUT
OUT_recipient province	recipient province	OUT
OUT_teaching hospital name	teaching hospital name	OUT
OUT_drug cost	drug cost	OUT
OUT_fertility rate 2005 lower ci	fertility rate 2005 lower ci	OUT
OUT_fertility rate 2003 upper ci	fertility rate 2003 upper ci	OUT
OUT_fertility rate 2004	fertility rate 2004	OUT
OUT_fertility rate 2005	fertility rate 2005	OUT
OUT_percent 2009 lower ci	percent 2009 lower ci	OUT
OUT_percent 2003	percent 2003	OUT
OUT_percent 2007 lower ci	percent 2007 lower ci	OUT
OUT_fertility rate 1999	fertility rate 1999	OUT
OUT_fertility rate 2000 upper ci	fertility rate 2000 upper ci	OUT
OUT_percent 2002 lower ci	percent 2002 lower ci	OUT
OUT_fertility rate 2008	fertility rate 2008	OUT
OUT_percent 2007 upper ci	percent 2007 upper ci	OUT
OUT_percent 2001	percent 2001	OUT
OUT_births 2006	births 2006	OUT
OUT_40 to 44 years old	40 to 44 years old	OUT
OUT_years averaged	years averaged	OUT
OUT_25 to 29 years old	25 to 29 years old	OUT
OUT_low birth weight	low birth weight	OUT
OUT_payment type	payment type	OUT
OUT_date received	date received	OUT
OUT_2000	2000	OUT
OUT_census tract	census tract	OUT
OUT_amount	amount	OUT
OUT_2009 duchesne	2009 duchesne	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_laboratory type is other	laboratory type is other	OUT
OUT_1990 life expectancy	1990 life expectancy	OUT
OUT_2008	2008	OUT
OUT_total provider payment 75	total provider payment 75	OUT
OUT_2009 carbon	2009 carbon	OUT
OUT_clinical trials gov identifier	clinical trials gov identifier	OUT
OUT_2013	2013	OUT
OUT_2008 us	2008 us	OUT
OUT_2009 us	2009 us	OUT
OUT_2011	2011	OUT
OUT_2007 us	2007 us	OUT
OUT_census tract population	census tract population	OUT
OUT_2012 duchesne	2012 duchesne	OUT
OUT_2012	2012	OUT
OUT_2010 us	2010 us	OUT
OUT_2013 us	2013 us	OUT
OUT_guaiol	guaiol	OUT
OUT_2006	2006	OUT
OUT_2012 us	2012 us	OUT
OUT_death rate for suicide	death rate for suicide	OUT
OUT_required documents	required documents	OUT
OUT_2011 us	2011 us	OUT
OUT_food insecure percentage	food insecure percentage	OUT
OUT_2009 box elder	2009 box elder	OUT
OUT_2010 life expectancy	2010 life expectancy	OUT
OUT_2015	2015	OUT
OUT_check in dat	check in dat	OUT
OUT_food insecure population	food insecure population	OUT
OUT_ethnicity	ethnicity	OUT
OUT_tuberculosis	tuberculosis	OUT
OUT_any current supply of surgical masks	any current supply of surgical masks	OUT
OUT_provider organization name legal business name	provider organization name legal business name	OUT
OUT_lung cancer	lung cancer	OUT
OUT_completion rate - total enrolled by year	completion rate - total enrolled by year	OUT
OUT_demographics	demographics	OUT
OUT_total numerator	total numerator	OUT
OUT_sex	sex	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_a- phellandrene	a- phellandrene	OUT
OUT_referral type	referral type	OUT
OUT_prevalence	prevalence	OUT
OUT_prenatal care beginning in first trimester	prenatal care beginning in first trimester	OUT
OUT_gender	gender	OUT
OUT_2018	2018	OUT
OUT_population	population	OUT
OUT_id	id	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_a- terpinene	a- terpinene	OUT
OUT_primary service to community	primary service to community	OUT
OUT_age group	age group	OUT
OUT_protocol	protocol	OUT
OUT_2012 box elder	2012 box elder	OUT
OUT_demographic type	demographic type	OUT
OUT_special study	special study	OUT
OUT_minutes	minutes	OUT
OUT_crude prevalence rate	crude prevalence rate	OUT
OUT_year	year	OUT
OUT_animal type	animal type	OUT
OUT_zone	zone	OUT
OUT_ab other living arrangements payments	ab other living arrangements payments	OUT
OUT_relative care	relative care	OUT
OUT_program year	program year	OUT
OUT_residents total all deaths	residents total all deaths	OUT
OUT_fy month order	fy month order	OUT
OUT_provider other organization name	provider other organization name	OUT
OUT_primary drug	primary drug	OUT
OUT_residential	residential	OUT
OUT_paid per service	paid per service	OUT
OUT_title	title	OUT
OUT_group home	group home	OUT
OUT_foster care	foster care	OUT
OUT_std clinic patients	std clinic patients	OUT
OUT_community registry	community registry	OUT
OUT_color	color	OUT
OUT_crowded housing	crowded housing	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_plan selections	plan selections	OUT
OUT_research information link	research information link	OUT
OUT_data as of	data as of	OUT
OUT_unknown	unknown	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_month	month	OUT
OUT_completers - gender	completers - gender	OUT
OUT_study phase	study phase	OUT
OUT_passed quality assurance check	passed quality assurance check	OUT
OUT_date time	date time	OUT
OUT_adm month	adm month	OUT
OUT_date closed	date closed	OUT
OUT_assault	assault	OUT
OUT_department name	department name	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_total plan selections	total plan selections	OUT
OUT_additional information	additional information	OUT
OUT_menthol	menthol	OUT
OUT_paid per beneficiary	paid per beneficiary	OUT
OUT_ab total boarding homes - cases	ab total boarding homes - cases	OUT
