stc_label	sentence	category
15_coys_-_ward_1_-_filt	coys - ward 1 - filtered	Table
OUT_end centroid location	end centroid location	OUT
OUT_milepost	milepost	OUT
OUT_the geom	the geom	OUT
OUT_the geom	the geom	OUT
OUT_station id	station id	OUT
OUT_number of rail containers moved	number of rail containers moved	OUT
OUT_main route	main route	OUT
OUT_crane type short desc	crane type short desc	OUT
OUT_year	year	OUT
OUT_year	year	OUT
OUT_entrance	entrance	OUT
OUT_percent on- time	percent on- time	OUT
OUT_longitude	longitude	OUT
OUT_location type	location type	OUT
OUT_ride 04	ride 04	OUT
IN_construction type	construction type	IN
OUT_school year	school year	OUT
OUT_school year	school year	OUT
OUT_town	town	OUT
OUT_grades a	grades a	OUT
OUT_day of week	day of week	OUT
OUT_end community area number	end community area number	OUT
OUT_record type	record type	OUT
OUT_record type	record type	OUT
OUT_record type	record type	OUT
OUT_exit	exit	OUT
OUT_street	street	OUT
OUT_location	location	OUT
IN_project location	project location	IN
OUT_subsidiary	subsidiary	OUT
OUT_home park	home park	OUT
OUT_road name	road name	OUT
OUT_fips	fips	OUT
OUT_hh id	hh id	OUT
IN_project status	project status	IN
OUT_person id	person id	OUT
OUT_curves c	curves c	OUT
OUT_site name	site name	OUT
OUT_exit plaza	exit plaza	OUT
OUT_violation year	violation year	OUT
OUT_created on	created on	OUT
OUT_county mileage	county mileage	OUT
OUT_effective date	effective date	OUT
OUT_shape leng	shape leng	OUT
OUT_region	region	OUT
OUT_icon anchor	icon anchor	OUT
OUT_route	route	OUT
OUT_number of vehicles that used e- z pass	number of vehicles that used e- z pass	OUT
OUT_violation description	violation description	OUT
OUT_local mileage	local mileage	OUT
OUT_last time updated	last time updated	OUT
OUT_state of license	state of license	OUT
OUT_color	color	OUT
OUT_rides	rides	OUT
OUT_stipulation code	stipulation code	OUT
OUT_type	type	OUT
OUT_first approach	first approach	OUT
OUT_comments	comments	OUT
OUT_no travel kids break	no travel kids break	OUT
OUT_conk 05	conk 05	OUT
