stc_label	sentence	category
48_salt_lake_county_tox	salt lake county toxic release sites 1990-2013	Table
IN_location 1	location 1	IN
IN_facility name	facility name	IN
OUT_data source name	data source name	OUT
OUT_result depth altitude reference point text	result depth altitude reference point text	OUT
OUT_county code	county code	OUT
OUT_result temperature basis text	result temperature basis text	OUT
OUT_pennsylvania county boundaries	pennsylvania county boundaries	OUT
IN_parent company name	parent company name	IN
OUT_statistical base code	statistical base code	OUT
OUT_analysis start date	analysis start date	OUT
OUT_pa school districts	pa school districts	OUT
OUT_result time basis text	result time basis text	OUT
OUT_result laboratory comment text	result laboratory comment text	OUT
OUT_detection quantitation limit type name	detection quantitation limit type name	OUT
OUT_test end date	test end date	OUT
OUT_activity depth altitude reference point text	activity depth altitude reference point text	OUT
OUT_result detection condition text	result detection condition text	OUT
OUT_result status identifier	result status identifier	OUT
OUT_data identifier	data identifier	OUT
OUT_floor level tested	floor level tested	OUT
OUT_pa house districts	pa house districts	OUT
OUT_monitoring location identifier	monitoring location identifier	OUT
OUT_organization identifier	organization identifier	OUT
OUT_company address	company address	OUT
OUT_company name	company name	OUT
OUT_company state	company state	OUT
OUT_activity media subdivision name	activity media subdivision name	OUT
OUT_test result identifier	test result identifier	OUT
OUT_sample tissue anatomy name	sample tissue anatomy name	OUT
OUT_result weight basis text	result weight basis text	OUT
OUT_laboratory name	laboratory name	OUT
OUT_activity identifier	activity identifier	OUT
OUT_measure qualifier code	measure qualifier code	OUT
OUT_pa senatorial districts	pa senatorial districts	OUT
OUT_company zip	company zip	OUT
OUT_company city	company city	OUT
OUT_result sample fraction text	result sample fraction text	OUT
OUT_organization formal name	organization formal name	OUT
OUT_testing device type name	testing device type name	OUT
OUT_address postal code	address postal code	OUT
OUT_activity end date	activity end date	OUT
OUT_project identifier	project identifier	OUT
IN_county	county	IN
OUT_permit expiration date	permit expiration date	OUT
OUT_springs sup	springs sup	OUT
IN_street address	street address	IN
OUT_result value type name	result value type name	OUT
OUT_preparation start date	preparation start date	OUT
OUT_subject taxonomic name	subject taxonomic name	OUT
OUT_result particle size basis text	result particle size basis text	OUT
OUT_test method type code	test method type code	OUT
OUT_permit type	permit type	OUT
OUT_municipality boundary	municipality boundary	OUT
OUT_activity media name	activity media name	OUT
OUT_method description text	method description text	OUT
OUT_ind pot gpcd	ind pot gpcd	OUT
OUT_latitude	latitude	OUT
OUT_longitude	longitude	OUT
OUT_ins pot gpcd	ins pot gpcd	OUT
OUT_sample aquifer	sample aquifer	OUT
IN_st	st	IN
OUT_activity type code	activity type code	OUT
IN_classification	classification	IN
IN_unit of measure	unit of measure	IN
OUT_facility	facility	OUT
OUT_sample collection equipment name	sample collection equipment name	OUT
OUT_activity start date	activity start date	OUT
OUT_state	state	OUT
OUT_result comment text	result comment text	OUT
OUT_hydrologic condition	hydrologic condition	OUT
OUT_surface ownership % private	surface ownership % private	OUT
OUT_resid	resid	OUT
OUT_surface sup	surface sup	OUT
OUT_surface ownership % state	surface ownership % state	OUT
OUT_application id	application id	OUT
OUT_precision value	precision value	OUT
OUT_municipality name	municipality name	OUT
OUT_utah pipeline only	utah pipeline only	OUT
OUT_tot pot gpcd	tot pot gpcd	OUT
OUT_com pot gpcd	com pot gpcd	OUT
OUT_result measure value	result measure value	OUT
OUT_property name	property name	OUT
OUT_activity comment text	activity comment text	OUT
OUT_total gpcd	total gpcd	OUT
OUT_wells sup	wells sup	OUT
OUT_other known i ds	other known i ds	OUT
OUT_written comments due	written comments due	OUT
OUT_borough	borough	OUT
OUT_town or city	town or city	OUT
OUT_permit effective date	permit effective date	OUT
OUT_res pot gpcd	res pot gpcd	OUT
OUT_date received	date received	OUT
OUT_mineral ownership % private	mineral ownership % private	OUT
OUT_wyoming pipeline only	wyoming pipeline only	OUT
OUT_ins sec gpcd	ins sec gpcd	OUT
OUT_petro type	petro type	OUT
OUT_hydrologic event	hydrologic event	OUT
OUT_short description	short description	OUT
OUT_remediation system description	remediation system description	OUT
OUT_agree type	agree type	OUT
OUT_canada pipeline only	canada pipeline only	OUT
OUT_coastal zone status	coastal zone status	OUT
OUT_mineral ownership % state	mineral ownership % state	OUT
OUT_agreement	agreement	OUT
OUT_property type	property type	OUT
OUT_activity conducting organization text	activity conducting organization text	OUT
OUT_surface ownership % federal	surface ownership % federal	OUT
OUT_neral ownership % federal	neral ownership % federal	OUT
OUT_ind sec gpcd	ind sec gpcd	OUT
OUT_colorado pipeline only	colorado pipeline only	OUT
OUT_tree size	tree size	OUT
OUT_res sec gpcd	res sec gpcd	OUT
OUT_total sup	total sup	OUT
OUT_ins seco use	ins seco use	OUT
OUT_percent of cumulative production	percent of cumulative production	OUT
OUT_2010 gross production	2010 gross production	OUT
OUT_application type	application type	OUT
OUT_rank	rank	OUT
OUT_2009 production	2009 production	OUT
OUT_percent of state production	percent of state production	OUT
