stc_label	sentence	category
18_dart_(department_app	dart (department application review and tracking) on the web: beginning 1988	Table
OUT_ind sec gpcd	ind sec gpcd	OUT
OUT_coalville	coalville	OUT
OUT_neral ownership % federal	neral ownership % federal	OUT
OUT_date local	date local	OUT
OUT_surface ownership % federal	surface ownership % federal	OUT
OUT_property type	property type	OUT
OUT_family name	family name	OUT
OUT_mineral ownership % state	mineral ownership % state	OUT
IN_coastal zone status	coastal zone status	IN
OUT_federal land	federal land	OUT
OUT_contact name	contact name	OUT
OUT_remediation system description	remediation system description	OUT
OUT_wyoming pipeline only	wyoming pipeline only	OUT
OUT_lease use	lease use	OUT
OUT_ind cust	ind cust	OUT
OUT_fee land	fee land	OUT
IN_permit effective date	permit effective date	IN
IN_date received	date received	IN
OUT_property name	property name	OUT
IN_short description	short description	IN
OUT_surface ownership % state	surface ownership % state	OUT
IN_application id	application id	IN
IN_town or city	town or city	IN
OUT_website	website	OUT
OUT_surface ownership % private	surface ownership % private	OUT
IN_other known i ds	other known i ds	IN
IN_permit type	permit type	IN
OUT_trans rev	trans rev	OUT
OUT_region id	region id	OUT
OUT_unspecified	unspecified	OUT
OUT_city	city	OUT
OUT_company state	company state	OUT
IN_written comments due	written comments due	IN
OUT_agency id	agency id	OUT
OUT_fire name	fire name	OUT
OUT_inspection result desc	inspection result desc	OUT
OUT_rep acres	rep acres	OUT
OUT_lat mm	lat mm	OUT
OUT_spud date	spud date	OUT
IN_permit expiration date	permit expiration date	IN
OUT_geothermal	geothermal	OUT
OUT_book cliffs	book cliffs	OUT
OUT_company address	company address	OUT
OUT_facility name	facility name	OUT
OUT_parent company name	parent company name	OUT
OUT_total renewable generation	total renewable generation	OUT
IN_facility	facility	IN
OUT_pa house districts	pa house districts	OUT
OUT_map link	map link	OUT
OUT_county land	county land	OUT
OUT_pollutant standard	pollutant standard	OUT
OUT_gis acres	gis acres	OUT
OUT_fluid temperature c	fluid temperature c	OUT
OUT_location 1	location 1	OUT
OUT_testing device type name	testing device type name	OUT
OUT_comments	comments	OUT
OUT_county	county	OUT
OUT_50th percentile	50th percentile	OUT
