stc_label	sentence	category
T_2014 clinic diabetes quality comparisons for clinics with five or more service providers	2014 clinic diabetes quality comparisons for clinics with five or more service providers	Table
T_2014 clinic quality comparison for clinics with 5 or more physicians	2014 clinic quality comparison for clinics with 5 or more physicians	Table
T_2014 clinic quality comparisons for clinics with fewer than five service providers	2014 clinic quality comparisons for clinics with fewer than five service providers	Table
T_2016 & 2015 clinic quality comparisons for clinics with five or more service providers	2016 & 2015 clinic quality comparisons for clinics with five or more service providers	Table
T_2016 catheter-associated urinary tract infections (cauti) table (original baseline)	2016 catheter-associated urinary tract infections (cauti) table (original baseline)	Table
T_2016 central line-associated bloodstream infections (clabsi) in adult and pediatric intensive care units and wards map (original baseline)	2016 central line-associated bloodstream infections (clabsi) in adult and pediatric intensive care units and wards map (original baseline)	Table
T_2016 central line-associated bloodstream infections (clabsi) table (original baseline)	2016 central line-associated bloodstream infections (clabsi) table (original baseline)	Table
T_2016 dialysis bloodstream infections (bsi) map	2016 dialysis bloodstream infections (bsi) map	Table
T_2016 surgical site infections (ssi) following pediatric laminectomy (lam) procedures map (updated baseline)	2016 surgical site infections (ssi) following pediatric laminectomy (lam) procedures map (updated baseline)	Table
T_2017 methicillin-resistant staphylococcus aureus (mrsa) bloodstream infection (bsi) laboratory-identified (labid) events table â€“ critical access hospitals	2017 methicillin-resistant staphylococcus aureus (mrsa) bloodstream infection (bsi) laboratory-identified (labid) events table â€“ critical access hospitals	Table
T_2017 surgical site infections (ssi) following adult coronary artery bypass graft (cbgb) procedures map	2017 surgical site infections (ssi) following adult coronary artery bypass graft (cbgb) procedures map	Table
T_2017 utah clinic quality comparisons by county	2017 utah clinic quality comparisons by county	Table
T_2017 utah office visit provider payment comparisons: office visits (cpt 99201-99215)	2017 utah office visit provider payment comparisons: office visits (cpt 99201-99215)	Table
T_aca health plan selections by income   county in utah 2015	aca health plan selections by income   county in utah 2015	Table
T_admissions to dmhas addiction treatment by town, year, month, and primary drug	admissions to dmhas addiction treatment by town, year, month, and primary drug	Table
T_affordable care act enrollment by zip code utah dec 2014	affordable care act enrollment by zip code utah dec 2014	Table
T_age adjusted incidence rates of bladder cancer per 100,000 all states-test	age adjusted incidence rates of bladder cancer per 100,000 all states-test	Table
T_aid to the blind payments by the department of social services	aid to the blind payments by the department of social services	Table
T_asthma crude prevalence	asthma crude prevalence	Table
T_austin animal center intakes	austin animal center intakes	Table
T_austin public health subset of city of austin demographics current representation by quarter	austin public health subset of city of austin demographics current representation by quarter	Table
T_average age at death in travis county by zip code, 2011-2015	average age at death in travis county by zip code, 2011-2015	Table
